version,run_number,test_name,test_path,phase,duration_sec,total_test_time
before,1,test_alerts_api,impossible_travel/tests/views/test_views.py::TestViews::test_alerts_api,setup,0.89,1.35
before,1,test_alerts_api,impossible_travel/tests/views/test_views.py::TestViews::test_alerts_api,call,0.15,1.35
before,1,test_world_map_chart_api,impossible_travel/tests/views/test_views.py::TestViews::test_world_map_chart_api,call,0.09,1.35
before,1,test_world_map_chart_api,impossible_travel/tests/views/test_views.py::TestViews::test_world_map_chart_api,teardown,0.08,1.35
before,1,test_user_login_frequency_api,impossible_travel/tests/views/test_views.py::TestViews::test_user_login_frequency_api,call,0.01,1.35
before,1,test_export_alerts_csv,impossible_travel/tests/views/test_views.py::TestViews::test_export_alerts_csv,call,0.01,1.35
before,1,test_user_geo_distribution_api,impossible_travel/tests/views/test_views.py::TestViews::test_user_geo_distribution_api,call,0.01,1.35
before,1,test_user_device_usage_api,impossible_travel/tests/views/test_views.py::TestViews::test_user_device_usage_api,call,0.01,1.35
before,1,test_users_pie_chart_api,impossible_travel/tests/views/test_views.py::TestViews::test_users_pie_chart_api,call,0.01,1.35
before,1,test_user_time_of_day_api,impossible_travel/tests/views/test_views.py::TestViews::test_user_time_of_day_api,call,0.01,1.35
before,1,test_alerts_line_chart_api_day,impossible_travel/tests/views/test_views.py::TestViews::test_alerts_line_chart_api_day,call,0.01,1.35
before,1,test_user_login_timeline_api,impossible_travel/tests/views/test_views.py::TestViews::test_user_login_timeline_api,call,0.01,1.35
before,1,test_alerts_line_chart_api_hour,impossible_travel/tests/views/test_views.py::TestViews::test_alerts_line_chart_api_hour,call,0.01,1.35
before,1,test_alerts_line_chart_api_month,impossible_travel/tests/views/test_views.py::TestViews::test_alerts_line_chart_api_month,call,0.01,1.35
before,2,test_alerts_api,impossible_travel/tests/views/test_views.py::TestViews::test_alerts_api,setup,0.92,1.35
before,2,test_alerts_api,impossible_travel/tests/views/test_views.py::TestViews::test_alerts_api,call,0.15,1.35
before,2,test_world_map_chart_api,impossible_travel/tests/views/test_views.py::TestViews::test_world_map_chart_api,call,0.08,1.35
before,2,test_world_map_chart_api,impossible_travel/tests/views/test_views.py::TestViews::test_world_map_chart_api,teardown,0.06,1.35
before,2,test_export_alerts_csv,impossible_travel/tests/views/test_views.py::TestViews::test_export_alerts_csv,call,0.01,1.35
before,2,test_user_geo_distribution_api,impossible_travel/tests/views/test_views.py::TestViews::test_user_geo_distribution_api,call,0.01,1.35
before,2,test_user_device_usage_api,impossible_travel/tests/views/test_views.py::TestViews::test_user_device_usage_api,call,0.01,1.35
before,2,test_user_login_frequency_api,impossible_travel/tests/views/test_views.py::TestViews::test_user_login_frequency_api,call,0.01,1.35
before,2,test_user_time_of_day_api,impossible_travel/tests/views/test_views.py::TestViews::test_user_time_of_day_api,call,0.01,1.35
before,2,test_alerts_line_chart_api_day,impossible_travel/tests/views/test_views.py::TestViews::test_alerts_line_chart_api_day,call,0.01,1.35
before,2,test_users_pie_chart_api,impossible_travel/tests/views/test_views.py::TestViews::test_users_pie_chart_api,call,0.01,1.35
before,2,test_user_login_timeline_api,impossible_travel/tests/views/test_views.py::TestViews::test_user_login_timeline_api,call,0.01,1.35
before,2,test_alerts_line_chart_api_hour,impossible_travel/tests/views/test_views.py::TestViews::test_alerts_line_chart_api_hour,call,0.01,1.35
before,3,test_alerts_api,impossible_travel/tests/views/test_views.py::TestViews::test_alerts_api,setup,0.92,1.35
before,3,test_alerts_api,impossible_travel/tests/views/test_views.py::TestViews::test_alerts_api,call,0.16,1.35
before,3,test_world_map_chart_api,impossible_travel/tests/views/test_views.py::TestViews::test_world_map_chart_api,call,0.09,1.35
before,3,test_world_map_chart_api,impossible_travel/tests/views/test_views.py::TestViews::test_world_map_chart_api,teardown,0.06,1.35
before,3,test_export_alerts_csv,impossible_travel/tests/views/test_views.py::TestViews::test_export_alerts_csv,call,0.01,1.35
before,3,test_user_device_usage_api,impossible_travel/tests/views/test_views.py::TestViews::test_user_device_usage_api,call,0.01,1.35
before,3,test_user_time_of_day_api,impossible_travel/tests/views/test_views.py::TestViews::test_user_time_of_day_api,call,0.01,1.35
before,3,test_user_geo_distribution_api,impossible_travel/tests/views/test_views.py::TestViews::test_user_geo_distribution_api,call,0.01,1.35
before,3,test_alerts_line_chart_api_day,impossible_travel/tests/views/test_views.py::TestViews::test_alerts_line_chart_api_day,call,0.01,1.35
before,3,test_user_login_frequency_api,impossible_travel/tests/views/test_views.py::TestViews::test_user_login_frequency_api,call,0.01,1.35
before,3,test_user_login_timeline_api,impossible_travel/tests/views/test_views.py::TestViews::test_user_login_timeline_api,call,0.01,1.35
before,3,test_users_pie_chart_api,impossible_travel/tests/views/test_views.py::TestViews::test_users_pie_chart_api,call,0.01,1.35
before,3,test_alerts_line_chart_api_hour,impossible_travel/tests/views/test_views.py::TestViews::test_alerts_line_chart_api_hour,call,0.01,1.35
before,3,test_alerts_line_chart_api_month,impossible_travel/tests/views/test_views.py::TestViews::test_alerts_line_chart_api_month,call,0.01,1.35
before,4,test_alerts_api,impossible_travel/tests/views/test_views.py::TestViews::test_alerts_api,setup,0.92,1.34
before,4,test_alerts_api,impossible_travel/tests/views/test_views.py::TestViews::test_alerts_api,call,0.15,1.34
