version,run_number,energy_joules,execution_time_sec,average_power_watts
before,2,0.0234375,0.20299685,0.11545745660585373
before,3,0.0183258056640625,0.20287451,0.09033074516883614
before,5,0.0349884033203125,0.20239021,0.1728759672728859
before,6,0.01910400390625,0.20268336,0.09425541349941109
before,8,0.0159454345703125,0.2017415,0.07903894127045007
before,10,0.0139923095703125,0.20342596,0.06878330361725957
before,17,0.020965576171875,0.20349362,0.10302817440603299
before,18,0.0145263671875,0.20170179,0.07201902961545359
before,19,0.0111083984375,0.20277402,0.054782158175391504
before,20,0.015777587890625,0.20215884,0.07804550070936794
before,21,0.016815185546875,0.20266421,0.0829706712738031
before,22,0.01361083984375,0.20333868,0.06693679650005596
before,23,0.0161895751953125,0.20284438,0.07981278650812264
before,24,0.018585205078125,0.20288263,0.09160569871420239
before,25,0.014556884765625,0.20314534,0.07165748801141586
before,26,0.0147247314453125,0.20269476,0.07264485497953918
before,27,0.0126495361328125,0.20222159,0.06255284676978605
before,28,0.00982666015625,0.2019572,0.04865714198973842
before,29,0.0171051025390625,0.2016575,0.08482254584660874
before,32,0.0202789306640625,0.20329738,0.09975008366592084
before,33,0.01141357421875,0.20268685,0.05631137007038197
before,34,0.01531982421875,0.20280291,0.07554045560169723
before,37,0.011871337890625,0.20239286,0.05865492434182214
before,39,0.0127716064453125,0.20270409,0.06300616058271197
before,40,0.0103302001953125,0.20359148,0.05073984527895028
after_careful_mock,1,0.0152740478515625,0.20257108,0.07540093014048452
after_careful_mock,4,0.0131988525390625,0.20181563,0.06540054672208738
after_careful_mock,8,0.012481689453125,0.20352402,0.061327844512529775
after_careful_mock,9,0.0162353515625,0.20320971,0.07989456587729002
after_careful_mock,10,0.012786865234375,0.20194897,0.06331730849815674
after_careful_mock,11,0.020538330078125,0.20281297,0.101267340437473
after_careful_mock,14,0.0112152099609375,0.20242149,0.05540523370783161
after_careful_mock,19,0.01190185546875,0.20245671,0.058787162296324975
after_careful_mock,22,0.0160675048828125,0.20285746,0.07920588615677482
after_careful_mock,23,0.0172882080078125,0.2032123,0.08507461412430498
after_careful_mock,24,0.016693115234375,0.20205332,0.08261737661313855
after_careful_mock,27,0.015899658203125,0.20269413,0.0784416312555524
after_careful_mock,29,0.01397705078125,0.2035999,0.06864959551183474
after_careful_mock,30,0.0123138427734375,0.2036203,0.06047453408838657
after_careful_mock,31,0.0135040283203125,0.20271246,0.0666166663870218
after_careful_mock,33,0.0146636962890625,0.20272337,0.0723335266627745
after_careful_mock,35,0.01495361328125,0.20198214,0.07403433432901542
after_careful_mock,37,0.021484375,0.2026269,0.10602923402568958
