version,run_number,test_name,test_path,phase,duration_sec,total_test_time
before,1,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],call,3.19,7.76
before,1,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],call,3.02,7.76
before,1,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],setup,0.72,7.76
before,1,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],setup,0.69,7.76
before,1,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],teardown,0.04,7.76
before,1,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],teardown,0.0,7.76
before,2,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],call,3.19,7.75
before,2,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],call,3.02,7.75
before,2,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],setup,0.72,7.75
before,2,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],setup,0.68,7.75
before,2,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],teardown,0.04,7.75
before,2,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],teardown,0.0,7.75
before,3,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],call,3.19,7.75
before,3,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],call,3.02,7.75
before,3,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],setup,0.72,7.75
before,3,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],setup,0.68,7.75
before,3,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],teardown,0.04,7.75
before,3,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],teardown,0.0,7.75
before,4,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],call,3.19,7.75
before,4,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],call,3.02,7.75
before,4,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],setup,0.72,7.75
before,4,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],setup,0.68,7.75
before,4,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],teardown,0.04,7.75
before,4,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],teardown,0.0,7.75
before,5,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],call,3.19,7.75
before,5,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],call,3.02,7.75
before,5,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],setup,0.72,7.75
before,5,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],setup,0.68,7.75
before,5,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],teardown,0.04,7.75
before,5,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],teardown,0.0,7.75
before,6,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],call,3.19,7.75
before,6,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],call,3.02,7.75
before,6,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],setup,0.72,7.75
before,6,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],setup,0.68,7.75
before,6,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],teardown,0.04,7.75
before,6,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],teardown,0.0,7.75
before,7,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],call,3.19,7.75
before,7,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],call,3.02,7.75
before,7,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],setup,0.72,7.75
before,7,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],setup,0.68,7.75
before,7,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],teardown,0.04,7.75
before,7,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],teardown,0.0,7.75
before,8,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],call,3.19,7.74
before,8,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],call,3.02,7.74
before,8,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],setup,0.72,7.74
before,8,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],setup,0.68,7.74
before,8,test_error_raised_on_disconnected_PV[pva],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[pva],teardown,0.04,7.74
before,8,test_error_raised_on_disconnected_PV[ca],tests/epics/test_signals.py::test_error_raised_on_disconnected_PV[ca],teardown,0.0,7.74
