version,run_number,energy_joules,execution_time_sec,average_power_watts
before,1,205.7518310546875,100.6388,2.0444583108571197
before,3,204.50267028808594,100.43404,2.0361888288879544
before,4,203.26055908203125,100.63382,2.019803671191566
before,5,201.5569305419922,100.43752,2.006789201306366
before,6,202.1459503173828,100.43455,2.0127132577124387
before,7,201.38563537597656,100.45047,2.004825217602034
before,8,202.5621795654297,100.612206,2.013296275060599
before,9,203.1233673095703,100.63355,2.018445809668548
before,10,202.61431884765625,100.43985,2.0172702253901837
before,11,202.8904266357422,100.45304,2.0197539729583314
before,12,201.06155395507812,100.44899,2.001628428071583
before,13,201.1978759765625,100.450645,2.002952554227626
before,14,201.5354766845703,100.45054,2.0063155129337313
before,15,202.84414672851562,100.63299,2.015682399266042
before,16,201.1443634033203,100.43722,2.002687483816461
before,17,202.113525390625,100.42772,2.012527272257351
before,18,201.86801147460938,100.446815,2.0097004715839857
before,19,201.5861053466797,100.4578,2.0066744976167077
before,20,202.90748596191406,100.453804,2.019908434347733
before,21,201.8853759765625,100.46131,2.0095833508100034
before,22,201.32415771484375,100.46099,2.0040033222332743
before,23,201.82302856445312,100.455124,2.0090864510251674
before,24,201.5904083251953,100.45621,2.0067490932138026
before,25,201.25318908691406,100.45152,2.0034857520017026
before,26,202.25357055664062,100.45952,2.013284261726919
before,27,204.8981475830078,100.45796,2.0396407371104073
before,28,201.8499298095703,100.45259,2.00940493231255
before,29,202.29080200195312,100.45566,2.0137322476598447
before,30,201.3129425048828,100.450356,2.0041038232346615
before,31,201.81256103515625,100.44672,2.009150333979609
before,32,201.65478515625,100.43865,2.0077408961216623
before,33,201.75169372558594,100.441696,2.008644833372646
before,34,202.04232788085938,100.4378,2.011616422112585
before,35,202.13436889648438,100.45025,2.012283383032739
before,36,211.9759521484375,100.452065,2.1102199556419023
before,37,202.3860321044922,100.42633,2.015268626310373
before,38,201.21058654785156,100.45307,2.0030307341313867
before,39,201.07135009765625,100.45408,2.001624524336455
before,40,201.2367706298828,100.44913,2.003369970749202
after,1,2.807861328125,0.40322846,6.963450268676472
after,2,3.0413360595703125,0.4029107,7.548412240157217
after,3,3.0835723876953125,0.40331727,7.645525290041045
after,4,3.188690185546875,0.40296325,7.913104198824272
after,5,3.244476318359375,0.40346497,8.041531631257541
after,6,3.0694427490234375,0.4032506,7.611749986294967
after,7,3.313995361328125,0.40318194,8.219602696807613
after,8,3.2934417724609375,0.40331078,8.166014735487451
after,9,3.109954833984375,0.40328053,7.711641407494616
after,10,3.1376953125,0.40280896,7.789537036365825
after,11,3.211700439453125,0.40352976,7.9590175442156355
after,12,3.052764892578125,0.403488,7.56593725855075
after,13,3.206817626953125,0.4030872,7.955642419191493
after,14,3.1700439453125,0.40336075,7.859078865042025
after,15,3.225677490234375,0.40283543,8.007432440176315
after,16,3.230682373046875,0.4028639,8.01928982231189
after,17,3.142120361328125,0.40382046,7.780983562170488
after,18,3.157928466796875,0.40320227,7.832119761619584
after,19,3.097747802734375,0.4028555,7.689476258197729
after,20,3.15399169921875,0.40279624,7.830241164164665
after,21,3.1408843994140625,0.40371376,7.779978565541246
after,22,3.1203155517578125,0.4028919,7.7447959409405165
after,23,3.1065826416015625,0.40334427,7.702062165409124
after,24,3.136627197265625,0.40286902,7.785724494937895
after,25,3.1684112548828125,0.4037438,7.847578724138458
after,26,3.1549835205078125,0.40272227,7.834142175717803
after,27,3.281951904296875,0.40267953,8.150282444942942
after,28,3.07049560546875,0.40264493,7.625814648824089
after,29,3.1313629150390625,0.40300754,7.769985928896175
after,30,3.10931396484375,0.4029019,7.717297845564268
after,31,3.11871337890625,0.40286085,7.741415873263064
after,32,3.0891265869140625,0.40328887,7.6598359555870275
after,33,3.243316650390625,0.40425953,8.022857619189892
after,34,3.161163330078125,0.4037375,7.829749106976996
after,35,3.100128173828125,0.40325496,7.687762039748066
after,36,3.167877197265625,0.40343922,7.852179560692253
after,37,3.205413818359375,0.4026722,7.960355391704158
after,38,3.2501220703125,0.40382716,8.04829984766874
after,39,3.115142822265625,0.40334925,7.7231898218866775
after,40,2.984588623046875,0.4028557,7.408579853895266
