version,run_number,energy_joules,execution_time_sec,average_power_watts
before,1,283.81275939941406,100.98222,2.810522083980864
before,2,242.14501953125,100.820175,2.401751628890249
before,3,239.46788024902344,100.82421,2.375102966331434
before,4,239.28927612304688,100.804184,2.3738030171748314
before,5,241.4884033203125,100.817894,2.395293074861418
before,6,243.35491943359375,100.82217,2.413704440537173
before,7,239.6858673095703,100.82214,2.377313825213096
before,8,240.02674865722656,100.82207,2.3806964948966685
before,9,238.79466247558594,100.820496,2.3685130697590093
before,10,238.32736206054688,100.82808,2.36370029123382
before,11,239.48216247558594,100.82234,2.375288675858802
before,12,455.1257629394531,100.78033,4.516017787791061
before,13,425.5786437988281,100.7999,4.2220145436535965
before,14,243.3886260986328,100.80103,2.4145450309251086
before,15,253.47120666503906,100.83672,2.513679606645665
before,16,238.30267333984375,100.81717,2.3637111946292855
before,17,236.7635040283203,100.812325,2.3485571236286864
before,18,240.84115600585938,100.82349,2.3887405207443164
before,19,239.7605438232422,100.79873,2.378606792201074
before,20,240.41200256347656,100.821434,2.3845326635948916
before,21,239.75631713867188,100.80227,2.3784813292267315
before,22,240.6900177001953,100.82804,2.3871337546598674
before,23,237.93360900878906,100.807,2.3602885613974136
before,24,239.3841552734375,100.80958,2.374617127394415
before,25,240.05934143066406,100.81145,2.3812705940710512
before,26,240.35215759277344,100.83083,2.383716940471217
before,27,240.17433166503906,100.82493,2.3820927191820425
before,28,241.09425354003906,100.81551,2.3914401022227536
before,29,240.3997802734375,100.82576,2.3843091316488714
before,30,239.8600311279297,100.82096,2.3790691055503705
before,31,239.9938201904297,100.82348,2.380336606021035
before,32,239.86451721191406,100.82441,2.379032192818327
before,33,239.94467163085938,100.83126,2.3796655088001417
before,34,239.24046325683594,100.82036,2.3729379984046473
before,35,240.0284881591797,100.7987,2.3812657123472794
before,36,239.39199829101562,100.80422,2.374821195888581
before,37,240.52845764160156,100.82752,2.385543724983036
before,38,238.3025360107422,100.81749,2.363702329930473
before,39,239.65634155273438,100.82499,2.3769537845005924
before,40,239.87940979003906,100.82558,2.3791522924047555
after_careful_mock,1,11.277877807617188,0.80719656,13.971662376283154
after_careful_mock,2,8.58489990234375,0.6058486,14.170041661140672
after_careful_mock,3,8.65203857421875,0.6030378,14.347423286266219
after_careful_mock,4,8.738525390625,0.6030907,14.48957079030567
after_careful_mock,5,8.579193115234375,0.60244125,14.240713289859176
after_careful_mock,6,8.436813354492188,0.6031051,13.988960389312224
after_careful_mock,7,11.44110107421875,0.8030899,14.24635159054889
after_careful_mock,8,8.516921997070312,0.6031158,14.121536854233156
after_careful_mock,9,8.563705444335938,0.6025537,14.212352267251761
after_careful_mock,10,8.492584228515625,0.60325694,14.077888981294812
after_careful_mock,11,8.584259033203125,0.60480154,14.193513847870038
after_careful_mock,12,11.279769897460938,0.80395716,14.030312134369122
after_careful_mock,13,8.61431884765625,0.6066282,14.200327066325388
after_careful_mock,14,8.591217041015625,0.60494506,14.201648395997521
after_careful_mock,15,8.335281372070312,0.6025036,13.834409241820817
after_careful_mock,16,11.480072021484375,0.8031468,14.293865108451374
after_careful_mock,17,8.514801025390625,0.6028826,14.123481131136684
after_careful_mock,18,8.645248413085938,0.60609275,14.263903359817352
after_careful_mock,19,8.562118530273438,0.6032461,14.193408843046706
after_careful_mock,20,8.431594848632812,0.60254663,13.993265299040528
after_careful_mock,21,8.644439697265625,0.6027965,14.34056053289232
after_careful_mock,22,11.527114868164062,0.80280083,14.35862350586267
after_careful_mock,23,8.652297973632812,0.60413325,14.321837067621775
after_careful_mock,24,8.459457397460938,0.6026126,14.037969663198108
after_careful_mock,25,8.623703002929688,0.60265875,14.309429677955704
after_careful_mock,26,8.537185668945312,0.60565025,14.095900511797549
after_careful_mock,27,8.561080932617188,0.6029528,14.198592215870278
after_careful_mock,28,8.438369750976562,0.60302144,13.993482140496633
after_careful_mock,29,8.613006591796875,0.60324514,14.277788614752662
after_careful_mock,30,8.548110961914062,0.6052433,14.12342930836915
after_careful_mock,31,8.836669921875,0.60313106,14.651326233928327
after_careful_mock,32,8.459732055664062,0.60258865,14.03898340213355
after_careful_mock,33,8.549774169921875,0.60301816,14.178302971707975
after_careful_mock,34,8.522415161132812,0.6027648,14.138873340203032
after_careful_mock,35,11.479965209960938,0.8031184,14.294237574386214
after_careful_mock,36,8.606842041015625,0.60546404,14.215281953021728
after_careful_mock,37,8.469284057617188,0.60247844,14.057406033678463
after_careful_mock,38,8.574844360351562,0.60274154,14.22640351012071
after_careful_mock,39,8.679336547851562,0.60302675,14.392954454925198
after_careful_mock,40,12.526214599609375,0.8030318,15.598653253344855
