version,run_number,test_name,test_path,phase,duration_sec,total_test_time
before,1,test_dynamo_reproducer_split_DynamoThunder_cpu_None[benchmark],thunder/tests/test_dynamo.py::test_dynamo_reproducer_split_DynamoThunder_cpu_None[benchmark],call,35.48,106.84
before,1,test_fxreport_DynamoThunder_cpu_None[benchmark],thunder/tests/test_dynamo.py::test_fxreport_DynamoThunder_cpu_None[benchmark],call,32.08,106.84
before,1,test_dynamo_reproducer_2graph_DynamoThunder_cpu_None[benchmark],thunder/tests/test_dynamo.py::test_dynamo_reproducer_2graph_DynamoThunder_cpu_None[benchmark],call,21.95,106.84
before,1,test_fxreport_DynamoThunder_cpu_None[repro],thunder/tests/test_dynamo.py::test_fxreport_DynamoThunder_cpu_None[repro],call,11.94,106.84
before,1,test_dynamo_reproducer_split_DynamoThunder_cpu_None[repro],thunder/tests/test_dynamo.py::test_dynamo_reproducer_split_DynamoThunder_cpu_None[repro],call,3.0,106.84
before,1,test_dynamo_reproducer_2graph_DynamoThunder_cpu_None[repro],thunder/tests/test_dynamo.py::test_dynamo_reproducer_2graph_DynamoThunder_cpu_None[repro],call,2.1,106.84
before,1,test_fxreport_DynamoThunder_cpu_None[repro],thunder/tests/test_dynamo.py::test_fxreport_DynamoThunder_cpu_None[repro],setup,0.0,106.84
before,1,test_fxreport_DynamoThunder_cpu_None[benchmark],thunder/tests/test_dynamo.py::test_fxreport_DynamoThunder_cpu_None[benchmark],setup,0.0,106.84
before,1,test_dynamo_reproducer_split_DynamoThunder_cpu_None[repro],thunder/tests/test_dynamo.py::test_dynamo_reproducer_split_DynamoThunder_cpu_None[repro],setup,0.0,106.84
before,1,test_dynamo_reproducer_2graph_DynamoThunder_cpu_None[repro],thunder/tests/test_dynamo.py::test_dynamo_reproducer_2graph_DynamoThunder_cpu_None[repro],setup,0.0,106.84
before,1,test_dynamo_reproducer_2graph_DynamoThunder_cpu_None[benchmark],thunder/tests/test_dynamo.py::test_dynamo_reproducer_2graph_DynamoThunder_cpu_None[benchmark],setup,0.0,106.84
before,1,test_dynamo_reproducer_split_DynamoThunder_cpu_None[benchmark],thunder/tests/test_dynamo.py::test_dynamo_reproducer_split_DynamoThunder_cpu_None[benchmark],setup,0.0,106.84
before,1,test_dynamo_reproducer_2graph_DynamoThunder_cpu_None[repro],thunder/tests/test_dynamo.py::test_dynamo_reproducer_2graph_DynamoThunder_cpu_None[repro],teardown,0.0,106.84
before,1,test_fxreport_DynamoThunder_cpu_None[repro],thunder/tests/test_dynamo.py::test_fxreport_DynamoThunder_cpu_None[repro],teardown,0.0,106.84
before,1,test_dynamo_reproducer_split_DynamoThunder_cpu_None[repro],thunder/tests/test_dynamo.py::test_dynamo_reproducer_split_DynamoThunder_cpu_None[repro],teardown,0.0,106.84
before,1,test_dynamo_reproducer_split_DynamoThunder_cpu_None[benchmark],thunder/tests/test_dynamo.py::test_dynamo_reproducer_split_DynamoThunder_cpu_None[benchmark],teardown,0.0,106.84
before,1,test_dynamo_reproducer_2graph_DynamoThunder_cpu_None[benchmark],thunder/tests/test_dynamo.py::test_dynamo_reproducer_2graph_DynamoThunder_cpu_None[benchmark],teardown,0.0,106.84
before,1,test_fxreport_DynamoThunder_cpu_None[benchmark],thunder/tests/test_dynamo.py::test_fxreport_DynamoThunder_cpu_None[benchmark],teardown,0.0,106.84
before,2,test_dynamo_reproducer_split_DynamoThunder_cpu_None[benchmark],thunder/tests/test_dynamo.py::test_dynamo_reproducer_split_DynamoThunder_cpu_None[benchmark],call,33.03,96.62
before,2,test_fxreport_DynamoThunder_cpu_None[benchmark],thunder/tests/test_dynamo.py::test_fxreport_DynamoThunder_cpu_None[benchmark],call,31.75,96.62
before,2,test_dynamo_reproducer_2graph_DynamoThunder_cpu_None[benchmark],thunder/tests/test_dynamo.py::test_dynamo_reproducer_2graph_DynamoThunder_cpu_None[benchmark],call,20.94,96.62
