version,run_number,energy_joules,execution_time_sec,average_power_watts
before,1,1829.209228515625,117.689835,15.542627181996007
before,2,1817.9897155761719,114.89114,15.823584965526253
before,3,1818.6914367675781,114.88739,15.830209362120405
before,4,1818.6705932617188,115.09006,15.80215175195598
before,5,1815.7180938720703,114.70222,15.829842647091489
before,6,1818.0699005126953,114.68175,15.8531754225297
before,7,1821.3201599121094,115.10275,15.823428718359112
before,8,1815.7888793945312,114.89357,15.804094862702337
before,9,1816.7276763916016,114.880005,15.814132985036009
before,10,1821.4069061279297,114.88724,15.853865983097249
before,11,1817.3108825683594,114.90238,15.816129157362619
before,12,1817.1744079589844,114.89612,15.815803074629365
before,13,1821.7246398925781,114.89866,15.855055575866404
before,14,1818.63134765625,114.69013,15.856912427043635
before,15,1826.6260986328125,115.08316,15.872227514719029
before,16,1818.1268920898438,114.883766,15.825794673982431
before,17,1821.1439056396484,115.279076,15.797696935388764
before,18,1828.4480590820312,115.09993,15.885744318715322
before,19,1823.178451538086,115.07957,15.842763850595599
before,20,1817.810043334961,114.88949,15.822248347825036
before,21,1822.8708801269531,114.88737,15.86659073253181
before,22,1822.69384765625,114.88768,15.86500700211067
before,23,1819.6291961669922,114.891235,15.837841730633258
before,24,1824.9819793701172,115.09373,15.856484791744236
before,25,1824.557846069336,115.09122,15.853145409956866
before,26,1822.9552459716797,115.28837,15.812134788371798
before,27,1825.8611145019531,115.09458,15.864006059207595
before,28,1821.1351776123047,115.28395,15.796953327955059
before,29,1818.2735290527344,114.88916,15.826327993456774
before,30,1822.6227264404297,114.87915,15.86556591374875
before,31,1820.7210083007812,114.8885,15.847721993940048
before,32,1820.7154998779297,114.900024,15.846084591574408
before,33,1815.8431243896484,114.87739,15.80679300243197
before,34,1821.4100341796875,115.08665,15.826423257429836
before,35,1820.2475128173828,114.88558,15.844003336340233
before,36,1818.2896881103516,114.90022,15.824945227349012
before,37,1820.2323760986328,115.10087,15.814236470138173
before,38,1821.5088500976562,115.100296,15.825405436817089
before,39,1822.7295532226562,115.09432,15.83683324444383
before,40,1823.4065551757812,115.08231,15.844368740736792
after,1,1637.3634643554688,103.677155,15.792905046010075
after,2,1635.2373962402344,103.08699,15.86269417935507
after,3,1636.0561828613281,103.27637,15.84153454329706
after,4,1635.9458923339844,103.278305,15.840169843356591
after,6,1633.8550872802734,103.294205,15.817490315940505
after,7,1632.077392578125,103.09226,15.831231098999334
after,8,1632.7282257080078,103.081985,15.839122866211857
after,9,1644.4464416503906,103.68439,15.86011589256966
after,10,1633.253890991211,103.082245,15.84418239039333
after,11,1632.09912109375,103.282684,15.802253174343823
after,12,1630.3145599365234,103.0833,15.815506099790397
after,13,1637.1211242675781,103.27685,15.851772437555736
after,14,1635.7084350585938,103.29135,15.835870429214003
after,15,1639.1385955810547,103.478645,15.840356196982041
after,16,1632.7882690429688,103.08442,15.839331191299022
after,17,1636.7555694580078,103.276474,15.848290574463338
after,18,1630.8358459472656,103.079926,15.821080876088965
after,19,1635.1155395507812,103.073494,15.863588941214909
after,20,1631.52783203125,102.88167,15.858294602247902
after,21,1631.7504577636719,103.070526,15.831397404178105
after,22,1628.4989166259766,103.27358,15.768785362393524
after,23,1630.5878143310547,103.0832,15.818172256304175
after,24,1638.5707550048828,103.292755,15.863365780154501
after,25,1640.1542663574219,103.278175,15.880937733044004
after,26,1630.0364685058594,103.069725,15.814891021644419
after,27,1630.3936462402344,103.2729,15.78723601487161
after,28,1631.7269592285156,103.076775,15.830209659047982
after,29,1632.5616607666016,103.0725,15.838964425686788
after,30,1628.094482421875,103.07929,15.794583785180079
after,31,1626.0133819580078,103.07245,15.775441274152383
after,32,1635.568588256836,103.283615,15.835702383740498
after,33,1629.9771270751953,103.0872,15.811634490753415
after,34,1634.7044982910156,103.28088,15.827755324034959
after,35,1637.9923858642578,103.26422,15.862148436934476
after,36,1634.2846984863281,103.08713,15.853430961617887
after,37,1628.9171447753906,102.88561,15.832312650674771
after,38,1630.4154968261719,103.07624,15.817568596081617
after,39,1637.5066986083984,103.27981,15.8550514239753
after,40,1636.4329223632812,103.278854,15.844801321704066
