version,run_number,energy_joules,execution_time_sec,average_power_watts
before,1,3877.061325073242,129.03638,30.0462654413681
before,2,3941.97900390625,131.17537,30.05121315004677
before,3,3798.4860076904297,126.35447,30.0621419067361
before,4,3973.3502197265625,132.21161,30.052959946002943
before,6,3851.025894165039,128.21608,30.035436227383016
before,7,3623.9974975585938,120.6048,30.04853453227893
before,8,3677.9476013183594,122.36688,30.05672451008279
before,9,3668.931442260742,122.13306,30.040444759680483
before,10,4198.2608642578125,139.72371,30.046875109870847
before,11,3564.7178497314453,118.617424,30.05222782220802
before,12,3978.9075775146484,132.46204,30.038096782403837
before,13,3945.3121490478516,131.31134,30.045479309310615
before,14,3708.2616577148438,123.37417,30.057034286146312
before,15,3744.928512573242,124.657074,30.041845138874688
before,16,3931.8931884765625,130.86803,30.044719007969803
before,17,3928.523468017578,130.7531,30.045356232606174
before,18,3607.627426147461,120.082085,30.04301121310028
before,19,3854.5756225585938,128.22496,30.061039773836495
before,20,3895.644256591797,129.6834,30.039652388754433
before,21,3914.0691680908203,130.29478,30.040107271302965
before,23,4083.07470703125,135.97742,30.027593603638383
before,24,3611.51318359375,120.08985,30.0734257191074
before,25,3781.901107788086,125.85385,30.04994370683206
before,26,3784.920364379883,125.98286,30.043137331378908
before,27,4197.942886352539,139.76352,30.036041496039445
before,28,3822.247055053711,127.16935,30.056354420728823
before,29,4103.149826049805,136.59943,30.037825385141097
before,30,4033.7560272216797,134.19934,30.0579423656009
before,31,3653.478958129883,121.5806,30.049851358932944
before,32,3723.285354614258,123.889175,30.053354981290802
before,33,3959.2098083496094,131.76146,30.04831464640426
before,34,4095.488723754883,136.34029,30.038726804489578
before,35,3918.2181701660156,130.43188,30.04034113566419
before,36,4080.3119506835938,135.86176,30.032821234493014
before,37,3770.2998046875,125.49647,30.043074555702642
before,38,3899.604476928711,129.7311,30.05913367672602
before,40,4006.9406127929688,133.32063,30.054918078267175
after,1,3216.7178955078125,107.141205,30.02316331525124
after,2,3142.128219604492,104.53469,30.058234444513033
after,3,3129.0450897216797,104.13178,30.048896597385347
after,4,2964.7291107177734,98.65695,30.050889579677595
after,5,3470.4422454833984,115.54232,30.036113568460443
after,6,3146.1107330322266,104.61405,30.073500959309253
after,7,2999.6561889648438,99.77866,30.063103563074947
after,8,3436.4867401123047,114.37709,30.045236682558585
after,9,3345.178665161133,111.27447,30.06240933038039
after,10,3207.9977416992188,106.74876,30.051850173240595
after,11,3058.3495483398438,101.68942,30.075395732809213
after,12,2953.135757446289,98.22551,30.06485542753903
after,13,3412.189254760742,113.53787,30.05331397145941
after,14,3311.000534057617,110.18383,30.049786198733674
after,15,3342.10498046875,111.15953,30.06584303180078
after,16,3354.1608276367188,111.623924,30.048762912480292
after,17,3238.4205932617188,107.758316,30.0526280798757
after,18,3199.9237518310547,106.48522,30.0504027867065
after,20,3478.1617736816406,115.67212,30.069145215646092
after,21,3303.2382202148438,109.86464,30.06643648233721
after,22,3272.309127807617,108.870964,30.056766355146973
after,23,3357.869171142578,111.69816,30.061991810273135
after,24,3236.1842041015625,107.7219,30.042026775442714
after,25,2989.0341796875,99.46021,30.052562524123967
after,26,3051.442108154297,101.46469,30.07393121838047
after,27,3405.6976165771484,113.32798,30.051692587983556
after,28,3425.6800537109375,113.96387,30.05935173762472
after,29,3105.9232177734375,103.34792,30.053079130895306
after,30,3318.8086547851562,110.372406,30.06918826056176
after,31,3136.3831939697266,104.35908,30.053764310395668
after,32,3104.1583099365234,103.29983,30.049984689582967
after,33,3169.0379791259766,105.42834,30.058691800762265
after,34,3157.8546600341797,104.99607,30.075931985208396
after,35,3218.9074096679688,107.03461,30.07351930060724
after,36,3271.2933959960938,108.85546,30.051716248280922
after,37,3375.410614013672,112.295166,30.05837859497596
after,38,3040.10205078125,101.11727,30.0651120306279
after,40,3180.159942626953,105.84128,30.046499273506075
