version,run_number,energy_joules,execution_time_sec,average_power_watts
before,1,252.01449584960938,104.65393,2.4080748410461927
before,2,97.6884765625,27.055948,3.6106100057000403
before,3,157.67140197753906,56.936428,2.7692534905340227
before,4,98.00735473632812,26.661974,3.6759226731047043
before,5,270.19337463378906,113.28941,2.3849835093482175
before,6,97.2880859375,26.661236,3.6490463509456204
before,7,97.60507202148438,27.065758,3.6062197859555374
before,8,99.29116821289062,27.666702,3.588832821956539
before,9,98.89579772949219,27.26545,3.627147093830917
before,10,97.59147644042969,26.662493,3.660253241901636
before,11,97.91307067871094,27.262728,3.591462698769945
before,12,99.54029846191406,27.06589,3.677702763955446
before,13,100.03961181640625,27.262108,3.669547924041906
before,14,96.76243591308594,26.660757,3.6293956661877957
before,15,98.68003845214844,27.26486,3.6193121274838176
before,16,99.07533264160156,27.061451,3.6611241814639413
before,17,117.24481201171875,36.0817,3.2494259420071328
before,18,97.2413330078125,27.061619,3.593330207176906
before,19,98.14865112304688,27.4666,3.573381893756303
before,20,98.2408447265625,27.466593,3.5767393766879825
before,21,99.02751159667969,27.064226,3.6589818455063035
before,22,158.4196319580078,56.93916,2.7822614867870867
before,23,97.98966979980469,27.267698,3.5936172463038387
before,24,97.21247863769531,27.26181,3.5658849738038416
before,25,100.32437133789062,27.4712,3.651983580545831
before,26,100.16459655761719,27.265749,3.6736418485190776
before,27,98.77552795410156,27.060553,3.650166644935215
before,28,313.0673522949219,135.31274,2.3136576222972196
before,29,98.91889953613281,27.265656,3.627966975602304
before,30,99.40953063964844,27.66574,3.5932359170457193
before,31,97.14407348632812,27.06619,3.589129962005296
before,32,157.4943084716797,57.140198,2.756278661681916
before,33,206.68980407714844,81.19931,2.545462567072903
before,34,116.06033325195312,27.26234,4.257166965563233
before,35,98.45285034179688,27.462023,3.5850545439349784
before,36,97.38134765625,26.864065,3.6249669458531315
before,37,98.851806640625,27.264555,3.6256526703122423
before,38,97.55984497070312,26.663225,3.6589664217551747
before,39,97.83587646484375,27.064837,3.6148703376578157
before,40,135.58935546875,46.308006,2.9279895029112244
after,1,52.83039855957031,4.00458,13.192494233994655
after,2,52.32627868652344,4.0088673,13.052634265674854
after,3,53.789764404296875,4.0049934,13.430674918040284
after,4,53.78804016113281,4.0076404,13.421373874046388
after,5,52.4061279296875,4.006349,13.08076953098382
after,6,53.73359680175781,4.007585,13.407974329117865
after,7,52.61045837402344,4.007277,13.128730151178328
after,8,53.99320983886719,4.0070076,13.47469613954992
after,9,52.38063049316406,4.004622,13.08004363287323
after,10,52.69084167480469,4.007887,13.146788238990942
after,11,52.639678955078125,4.0062785,13.139295971330533
after,12,53.276763916015625,4.008754,13.290105582935652
after,13,52.90008544921875,4.0051384,13.208054295756359
after,14,53.00675964355469,4.007405,13.227203051240062
after,15,53.71665954589844,4.005711,13.41001873222967
after,16,53.21635437011719,4.008307,13.276516586707851
after,17,53.82875061035156,4.0091586,13.426445790982568
after,18,53.73963928222656,4.0082874,13.407132253597025
after,19,54.87904357910156,4.008035,13.692256574381602
after,20,54.34751892089844,4.007038,13.5630156042689
after,21,53.226318359375,4.0062532,13.285809883253261
after,22,52.99299621582031,4.0089192,13.21877383206434
after,23,54.24371337890625,4.0051155,13.543607763348211
after,24,54.56065368652344,4.0096855,13.607215250802946
after,25,52.81712341308594,4.0093656,13.173436568889088
after,26,53.528533935546875,4.0072827,13.357813247252777
after,27,54.173095703125,4.005631,13.524235183701395
after,28,53.94329833984375,4.0046525,13.470157108474144
after,29,54.47247314453125,4.0072145,13.593600528379813
after,30,53.956390380859375,4.0070114,13.465494602999977
after,31,54.570281982421875,4.005683,13.623215312450304
after,32,53.295806884765625,4.005326,13.306234469994608
after,33,53.00630187988281,4.0080357,13.225007421935592
after,34,54.476104736328125,4.0067554,13.596064470600856
after,35,53.706146240234375,4.0070324,13.402972793590184
after,36,54.530364990234375,4.005817,13.61279484066156
after,37,54.656463623046875,4.0067697,13.64102948643314
after,38,53.69964599609375,4.006566,13.402910621238673
after,39,53.19746398925781,4.0072145,13.275422114103902
after,40,53.310882568359375,4.0053635,13.30987376510506
