version,run_number,test_name,test_path,phase,duration_sec,total_test_time
before,1,test_given_no_tip_found_ever_when_get_tip_into_view_then_smargon_moved_positive_and_exception_thrown,tests/unit_tests/experiment_plans/test_pin_tip_centring.py::test_given_no_tip_found_ever_when_get_tip_into_view_then_smargon_moved_positive_and_exception_thrown,call,2.83,45.56
before,1,test_cleanup_happens,tests/unit_tests/experiment_plans/test_rotation_scan_plan.py::test_cleanup_happens,call,1.45,45.56
before,1,test_given_moving_out_of_range_when_move_with_warn_called_then_warning_exception,tests/unit_tests/experiment_plans/test_pin_tip_centring.py::test_given_moving_out_of_range_when_move_with_warn_called_then_warning_exception,call,1.26,45.56
before,1,test_nexus_handler_triggers_write_file_when_told,tests/unit_tests/external_interaction/callbacks/test_rotation_callbacks.py::test_nexus_handler_triggers_write_file_when_told,call,1.06,45.56
before,1,test_when_grid_scan_fails_then_detector_disarmed_and_correct_exception_returned,tests/unit_tests/experiment_plans/test_flyscan_xray_centre_plan.py::TestFlyscanXrayCentrePlan::test_when_grid_scan_fails_then_detector_disarmed_and_correct_exception_returned,call,1.05,45.56
before,1,test_when_grid_scan_fails_then_detector_disarmed_and_correct_exception_returned,tests/unit_tests/experiment_plans/test_panda_flyscan_xray_centre_plan.py::TestFlyscanXrayCentrePlan::test_when_grid_scan_fails_then_detector_disarmed_and_correct_exception_returned,call,0.98,45.56
before,1,test_zocalo_start_and_end_not_triggered_if_ispyb_ids_not_present,tests/unit_tests/external_interaction/callbacks/test_rotation_callbacks.py::test_zocalo_start_and_end_not_triggered_if_ispyb_ids_not_present,call,0.91,45.56
before,1,test_ispyb_reuses_dcgid_on_same_sampleID[ispyb_ids4],tests/unit_tests/external_interaction/callbacks/test_rotation_callbacks.py::test_ispyb_reuses_dcgid_on_same_sampleID[ispyb_ids4],call,0.91,45.56
before,1,test_ispyb_reuses_dcgid_on_same_sampleID[ispyb_ids2],tests/unit_tests/external_interaction/callbacks/test_rotation_callbacks.py::test_ispyb_reuses_dcgid_on_same_sampleID[ispyb_ids2],call,0.85,45.56
before,1,test_given_detector_bit_depth_changes_then_vds_datatype_as_expected[16-uint16],tests/unit_tests/external_interaction/test_write_rotation_nexus.py::test_given_detector_bit_depth_changes_then_vds_datatype_as_expected[16-uint16],call,0.85,45.56
before,1,test_given_detector_bit_depth_changes_then_vds_datatype_as_expected[8-uint8],tests/unit_tests/external_interaction/test_write_rotation_nexus.py::test_given_detector_bit_depth_changes_then_vds_datatype_as_expected[8-uint8],call,0.85,45.56
before,1,test_given_detector_bit_depth_changes_then_vds_datatype_as_expected[32-uint32],tests/unit_tests/external_interaction/test_write_rotation_nexus.py::test_given_detector_bit_depth_changes_then_vds_datatype_as_expected[32-uint32],call,0.85,45.56
before,1,test_rotation_scan_nexus_output_compared_to_existing_file,tests/unit_tests/external_interaction/test_write_rotation_nexus.py::test_rotation_scan_nexus_output_compared_to_existing_file,call,0.85,45.56
before,1,test_given_detector_bit_depth_changes_then_vds_datatype_as_expected[100-uint16],tests/unit_tests/external_interaction/test_write_rotation_nexus.py::test_given_detector_bit_depth_changes_then_vds_datatype_as_expected[100-uint16],call,0.84,45.56
before,1,test_total_count_calc_new_transmission_raises_error_on_low_ransmission,tests/unit_tests/experiment_plans/test_optimise_attenuation_plan.py::test_total_count_calc_new_transmission_raises_error_on_low_ransmission,call,0.77,45.56
before,1,test_total_count_exception_raised_after_max_cycles_reached,tests/unit_tests/experiment_plans/test_optimise_attenuation_plan.py::test_total_count_exception_raised_after_max_cycles_reached,call,0.75,45.56
before,1,test_given_plan_raises_when_exception_raised_then_eiger_disarmed_and_correct_exception_returned,tests/unit_tests/device_setup_plans/test_utils.py::test_given_plan_raises_when_exception_raised_then_eiger_disarmed_and_correct_exception_returned,call,0.69,45.56
before,1,test_wait_for_robot_load_then_centre_doesnt_set_energy_if_not_specified,tests/unit_tests/experiment_plans/test_wait_for_robot_load_then_centre.py::test_wait_for_robot_load_then_centre_doesnt_set_energy_if_not_specified,setup,0.67,45.56
before,1,test_given_detector_move_fails_then_eiger_disarmed_and_correct_exception_returned,tests/unit_tests/device_setup_plans/test_utils.py::test_given_detector_move_fails_then_eiger_disarmed_and_correct_exception_returned,call,0.67,45.56
before,1,test_given_gridscan_fails_to_centre_then_stub_offsets_not_set,tests/unit_tests/experiment_plans/test_panda_flyscan_xray_centre_plan.py::TestFlyscanXrayCentrePlan::test_given_gridscan_fails_to_centre_then_stub_offsets_not_set,call,0.66,45.56
before,1,test_given_shutter_open_fails_then_eiger_disarmed_and_correct_exception_returned,tests/unit_tests/device_setup_plans/test_utils.py::test_given_shutter_open_fails_then_eiger_disarmed_and_correct_exception_returned,call,0.66,45.56
before,1,test_given_no_tip_found_but_will_be_found_when_get_tip_into_view_then_smargon_moved_positive_and_tip_returned,tests/unit_tests/experiment_plans/test_pin_tip_centring.py::test_given_no_tip_found_but_will_be_found_when_get_tip_into_view_then_smargon_moved_positive_and_tip_returned,call,0.64,45.56
before,1,test_pin_tip_starting_near_negative_edge_doesnt_exceed_limit,tests/unit_tests/experiment_plans/test_pin_tip_centring.py::test_pin_tip_starting_near_negative_edge_doesnt_exceed_limit,call,0.63,45.56
before,1,test_pin_tip_starting_near_positive_edge_doesnt_exceed_limit,tests/unit_tests/experiment_plans/test_pin_tip_centring.py::test_pin_tip_starting_near_positive_edge_doesnt_exceed_limit,call,0.61,45.56
before,1,test_given_smargon_disabled_for_longer_than_timeout_when_plan_run_then_throws_exception,tests/unit_tests/experiment_plans/test_wait_for_robot_load_then_centre.py::test_given_smargon_disabled_for_longer_than_timeout_when_plan_run_then_throws_exception,call,0.56,45.56
before,1,test_if_smargon_speed_over_limit_then_log_error,tests/unit_tests/experiment_plans/test_panda_flyscan_xray_centre_plan.py::test_if_smargon_speed_over_limit_then_log_error,call,0.52,45.56
before,1,test_given_no_tip_when_wait_for_tip_to_be_found_called_then_exception_thrown,tests/unit_tests/device_setup_plans/test_setup_oav.py::test_given_no_tip_when_wait_for_tip_to_be_found_called_then_exception_thrown,call,0.51,45.56
before,1,test_zebra_set_up_for_gridscan,tests/unit_tests/device_setup_plans/test_zebra_setup.py::test_zebra_set_up_for_gridscan,setup,0.43,45.56
before,1,test_ispyb_reuses_dcgid_on_same_sampleID[ispyb_ids1],tests/unit_tests/external_interaction/callbacks/test_rotation_callbacks.py::test_ispyb_reuses_dcgid_on_same_sampleID[ispyb_ids1],call,0.41,45.56
before,1,test_ispyb_reuses_dcgid_on_same_sampleID[ispyb_ids3],tests/unit_tests/external_interaction/callbacks/test_rotation_callbacks.py::test_ispyb_reuses_dcgid_on_same_sampleID[ispyb_ids3],call,0.41,45.56
before,1,test_ispyb_reuses_dcgid_on_same_sampleID[ispyb_ids0],tests/unit_tests/external_interaction/callbacks/test_rotation_callbacks.py::test_ispyb_reuses_dcgid_on_same_sampleID[ispyb_ids0],call,0.41,45.56
before,1,test_ispyb_reuses_dcgid_on_same_sampleID[ispyb_ids5],tests/unit_tests/external_interaction/callbacks/test_rotation_callbacks.py::test_ispyb_reuses_dcgid_on_same_sampleID[ispyb_ids5],call,0.41,45.56
before,1,test_individual_plans_triggered_once_and_only_once_in_composite_run,tests/unit_tests/experiment_plans/test_panda_flyscan_xray_centre_plan.py::TestFlyscanXrayCentrePlan::test_individual_plans_triggered_once_and_only_once_in_composite_run,setup,0.4,45.56
before,1,test_ispyb_reuses_dcgid_on_same_sampleID[ispyb_ids6],tests/unit_tests/external_interaction/callbacks/test_rotation_callbacks.py::test_ispyb_reuses_dcgid_on_same_sampleID[ispyb_ids6],call,0.4,45.56
before,1,test_ispyb_reuses_dcgid_on_same_sampleID[ispyb_ids7],tests/unit_tests/external_interaction/callbacks/test_rotation_callbacks.py::test_ispyb_reuses_dcgid_on_same_sampleID[ispyb_ids7],call,0.4,45.56
before,1,test_rotation_plan_runs,tests/unit_tests/experiment_plans/test_rotation_scan_plan.py::test_rotation_plan_runs,setup,0.39,45.56
before,1,test_GIVEN_no_results_from_zocalo_WHEN_communicator_wait_for_results_called_THEN_fallback_centre_used,tests/unit_tests/experiment_plans/test_panda_flyscan_xray_centre_plan.py::TestFlyscanXrayCentrePlan::test_GIVEN_no_results_from_zocalo_WHEN_communicator_wait_for_results_called_THEN_fallback_centre_used,setup,0.35,45.56
before,1,test_when_set_up_oav_with_different_zoom_levels_then_flat_field_applied_correctly[7.0-CAM],tests/unit_tests/device_setup_plans/test_setup_oav.py::test_when_set_up_oav_with_different_zoom_levels_then_flat_field_applied_correctly[7.0-CAM],call,0.34,45.56
before,1,test_given_gridscan_fails_to_centre_then_stub_offsets_not_set,tests/unit_tests/experiment_plans/test_flyscan_xray_centre_plan.py::TestFlyscanXrayCentrePlan::test_given_gridscan_fails_to_centre_then_stub_offsets_not_set,call,0.33,45.56
before,1,test_GIVEN_scan_not_valid_THEN_wait_for_GRIDSCAN_raises_and_sleeps_called,tests/unit_tests/experiment_plans/test_panda_flyscan_xray_centre_plan.py::TestFlyscanXrayCentrePlan::test_GIVEN_scan_not_valid_THEN_wait_for_GRIDSCAN_raises_and_sleeps_called,call,0.31,45.56
before,1,test_when_grid_detection_plan_run_twice_then_values_do_not_persist_in_callback,tests/unit_tests/experiment_plans/test_grid_detection_plan.py::test_when_grid_detection_plan_run_twice_then_values_do_not_persist_in_callback,call,0.31,45.56
before,1,test_zebra_set_up_for_rotation,tests/unit_tests/device_setup_plans/test_zebra_setup.py::test_zebra_set_up_for_rotation,call,0.28,45.56
before,1,test_individual_plans_triggered_once_and_only_once_in_composite_run,tests/unit_tests/experiment_plans/test_flyscan_xray_centre_plan.py::TestFlyscanXrayCentrePlan::test_individual_plans_triggered_once_and_only_once_in_composite_run,setup,0.28,45.56
before,1,test_when_all_tries_fail_then_bluesky_retry_throws_error,tests/unit_tests/device_setup_plans/test_zebra_setup.py::test_when_all_tries_fail_then_bluesky_retry_throws_error,call,0.27,45.56
before,1,test_when_context_created_then_contains_expected_number_of_plans,tests/unit_tests/hyperion/test_main_system.py::test_when_context_created_then_contains_expected_number_of_plans,call,0.26,45.56
before,1,test_kickoff_and_complete_gridscan_triggers_zocalo,tests/unit_tests/experiment_plans/test_flyscan_xray_centre_plan.py::test_kickoff_and_complete_gridscan_triggers_zocalo,setup,0.24,45.56
before,1,test_apply_and_wait_for_voltages_to_settle_timeout,tests/unit_tests/device_setup_plans/test_dcm_pitch_roll_mirror_adjuster.py::test_apply_and_wait_for_voltages_to_settle_timeout,call,0.23,45.56
before,1,test_adjust_mirror_stripe[6.999-Bare-140-15],tests/unit_tests/device_setup_plans/test_dcm_pitch_roll_mirror_adjuster.py::test_adjust_mirror_stripe[6.999-Bare-140-15],call,0.23,45.56
before,1,test_adjust_mirror_stripe[7.001-Rhodium-124--46],tests/unit_tests/device_setup_plans/test_dcm_pitch_roll_mirror_adjuster.py::test_adjust_mirror_stripe[7.001-Rhodium-124--46],call,0.23,45.56
before,1,test_when_set_up_oav_then_only_waits_on_oav_to_finish,tests/unit_tests/device_setup_plans/test_setup_oav.py::test_when_set_up_oav_then_only_waits_on_oav_to_finish,call,0.23,45.56
before,1,test_apply_and_wait_for_voltages_to_settle_happy_path,tests/unit_tests/device_setup_plans/test_dcm_pitch_roll_mirror_adjuster.py::test_apply_and_wait_for_voltages_to_settle_happy_path,call,0.22,45.56
before,1,test_when_set_up_oav_with_different_zoom_levels_then_flat_field_applied_correctly[1.0-proc],tests/unit_tests/device_setup_plans/test_setup_oav.py::test_when_set_up_oav_with_different_zoom_levels_then_flat_field_applied_correctly[1.0-proc],call,0.22,45.56
before,1,test_when_run_gridscan_called_ispyb_deposition_made_and_records_errors,tests/unit_tests/experiment_plans/test_flyscan_xray_centre_plan.py::TestFlyscanXrayCentrePlan::test_when_run_gridscan_called_ispyb_deposition_made_and_records_errors,setup,0.21,45.56
before,1,test_when_started_n_returnstatus_interrupted_bc_RE_aborted_thn_error_reptd,tests/unit_tests/hyperion/test_main_system.py::test_when_started_n_returnstatus_interrupted_bc_RE_aborted_thn_error_reptd,call,0.21,45.56
before,1,test_when_grid_scan_ran_then_eiger_disarmed_before_zocalo_end,tests/unit_tests/experiment_plans/test_panda_flyscan_xray_centre_plan.py::TestFlyscanXrayCentrePlan::test_when_grid_scan_ran_then_eiger_disarmed_before_zocalo_end,call,0.21,45.56
before,1,test_when_grid_scan_ran_then_eiger_disarmed_before_zocalo_end,tests/unit_tests/experiment_plans/test_flyscan_xray_centre_plan.py::TestFlyscanXrayCentrePlan::test_when_grid_scan_ran_then_eiger_disarmed_before_zocalo_end,call,0.2,45.56
before,1,test_GIVEN_no_results_from_zocalo_WHEN_communicator_wait_for_results_called_THEN_fallback_centre_used,tests/unit_tests/experiment_plans/test_flyscan_xray_centre_plan.py::TestFlyscanXrayCentrePlan::test_GIVEN_no_results_from_zocalo_WHEN_communicator_wait_for_results_called_THEN_fallback_centre_used,call,0.19,45.56
before,1,test_full_rotation_plan_smargon_settings,tests/unit_tests/experiment_plans/test_rotation_scan_plan.py::test_full_rotation_plan_smargon_settings,setup,0.19,45.56
before,1,test_GIVEN_no_results_from_zocalo_WHEN_communicator_wait_for_results_called_THEN_fallback_centre_used,tests/unit_tests/experiment_plans/test_panda_flyscan_xray_centre_plan.py::TestFlyscanXrayCentrePlan::test_GIVEN_no_results_from_zocalo_WHEN_communicator_wait_for_results_called_THEN_fallback_centre_used,call,0.19,45.56
before,1,test_when_run_gridscan_called_ispyb_deposition_made_and_records_errors,tests/unit_tests/experiment_plans/test_flyscan_xray_centre_plan.py::TestFlyscanXrayCentrePlan::test_when_run_gridscan_called_ispyb_deposition_made_and_records_errors,call,0.19,45.56
