version,run_number,energy_joules,execution_time_sec,average_power_watts
before,1,1901.4893646240234,216.00224,8.803100211479396
before,2,2544.7395629882812,488.9719,5.2042654454955
before,3,2217.6499633789062,225.40031,9.838717450649941
before,5,2034.5199584960938,212.97902,9.552677810688085
before,6,4123.827560424805,356.36316,11.571980561696682
before,7,2030.2253112792969,227.82513,8.911331736228119
before,8,3293.748031616211,342.71246,9.610820778492299
before,9,2763.2220764160156,338.1942,8.170518821481904
before,10,3291.888137817383,346.96246,9.487735756246893
before,11,2044.843490600586,208.18895,9.822055832456938
before,12,2510.1329956054688,342.0476,7.338548773929327
before,13,3323.927291870117,361.80093,9.187171773909252
before,14,2724.4318237304688,267.12003,10.199279416562169
before,15,3556.475296020508,398.3823,8.927292442511899
before,16,3492.245635986328,404.20428,8.639803705161976
before,17,2678.916702270508,232.31636,11.531330390466293
before,18,2236.8877563476562,263.9316,8.47525554479894
before,19,2199.4435119628906,253.92441,8.66180416432942
before,20,3021.97314453125,391.40158,7.720901751421774
before,21,1988.110580444336,245.59225,8.095168232891453
before,22,2995.023452758789,407.88644,7.342787499282371
before,23,2216.4156341552734,245.16298,9.040580409633108
before,24,2189.7130432128906,262.74942,8.333845392362392
before,25,3158.511428833008,395.09692,7.9942699346606085
before,26,1892.9172058105469,207.76721,9.110760094485299
before,28,3582.041976928711,380.67,9.409835229801956
before,29,2524.8961181640625,244.94136,10.308165669383326
before,30,2106.697723388672,244.34383,8.621857664213055
before,31,3508.0548095703125,511.32642,6.860695384311088
before,32,3819.948013305664,548.98615,6.958186492146777
before,33,4127.243789672852,647.2239,6.376840826911447
before,34,2393.126663208008,244.75128,9.777790184419088
before,35,3767.946258544922,631.2149,5.969355695730443
before,36,3721.7131958007812,503.23535,7.395571864736413
before,37,7527.4356689453125,477.73474,15.756517244162133
before,38,5852.529510498047,347.2134,16.85571326019689
before,39,6498.961837768555,386.40842,16.818892915864915
before,40,4092.6983947753906,246.73767,16.587245858224204
after_careful_mock,1,551.0829620361328,30.817781,17.881980601917213
after_careful_mock,2,483.1380310058594,33.816643,14.286989722955628
after_careful_mock,3,542.6071166992188,31.254435,17.36096386638308
after_careful_mock,4,399.99363708496094,33.018673,12.114164523963787
after_careful_mock,5,394.8599395751953,29.224201,13.511402401564213
after_careful_mock,6,282.1605987548828,30.23148,9.333337261519542
after_careful_mock,7,292.9925537109375,33.23034,8.81701943798762
after_careful_mock,8,292.77671813964844,33.629772,8.705878771335364
after_careful_mock,9,339.87042236328125,34.428,9.871918855677974
after_careful_mock,10,303.1485290527344,51.232468,5.917117423520069
after_careful_mock,11,302.7568817138672,41.021027,7.38052905681438
after_careful_mock,12,301.8062744140625,38.22324,7.895884137871685
after_careful_mock,13,288.82579040527344,30.224037,9.55616188549774
after_careful_mock,14,425.6140899658203,32.02118,13.291642905283949
after_careful_mock,15,530.1172180175781,32.41867,16.35221981708621
after_careful_mock,16,501.3810119628906,32.219257,15.561532407866844
after_careful_mock,17,482.7667999267578,31.418093,15.365884871712545
after_careful_mock,18,546.0654144287109,33.41756,16.340672820777787
after_careful_mock,19,498.79795837402344,35.21832,14.163025333804208
after_careful_mock,20,512.5675354003906,34.218075,14.97943807184918
after_careful_mock,21,500.14825439453125,31.217558,16.02137663665208
after_careful_mock,22,491.84410095214844,32.417442,15.172205782064742
after_careful_mock,23,587.36865234375,32.818848,17.897296466461892
after_careful_mock,24,740.9269104003906,38.019676,19.487985915513605
after_careful_mock,25,589.8748779296875,33.619217,17.54576490968506
after_careful_mock,26,598.1792907714844,33.21709,18.008178644531608
after_careful_mock,27,571.1356353759766,30.631393,18.645434615917615
after_careful_mock,28,509.3153991699219,28.815979,17.674756050104072
after_careful_mock,29,272.717529296875,29.027647,9.395095968229013
after_careful_mock,30,277.70188903808594,30.026781,9.248473522289517
after_careful_mock,31,311.0435485839844,35.63264,8.729174952627265
after_careful_mock,32,304.1031036376953,34.8338,8.730115681829009
after_careful_mock,33,308.89825439453125,33.024403,9.353636291155096
after_careful_mock,34,295.24534606933594,32.62379,9.050001427465538
after_careful_mock,35,309.79327392578125,35.224022,8.794943232938625
after_careful_mock,36,302.26734924316406,35.423798,8.532889365594396
after_careful_mock,37,365.6006164550781,34.622723,10.559556983865138
after_careful_mock,38,283.4240417480469,32.827343,8.633779521786057
after_careful_mock,39,294.5623474121094,32.822994,8.974268082067997
after_careful_mock,40,299.7235107421875,37.025684,8.095016171536157
