version,run_number,energy_joules,execution_time_sec,average_power_watts
before,1,180.85877990722656,11.414999,15.843959329933062
before,2,181.84194946289062,11.419714,15.923511697656405
before,3,179.62283325195312,10.412513,17.250670731643083
before,4,175.74888610839844,11.216477,15.6688134882636
before,5,172.1031951904297,11.016819,15.62185919460324
before,6,172.34190368652344,11.017718,15.642250390373345
before,7,176.05859375,11.2175,15.694993871183419
before,8,175.22088623046875,11.215907,15.62253380225681
before,9,174.77317810058594,11.215799,15.582766604553624
before,10,169.81582641601562,10.017058,16.952664786009585
before,11,176.54446411132812,11.217883,15.737770139992378
before,12,170.1035919189453,10.013996,16.986584767853444
before,13,171.9340362548828,11.017215,15.605943630480372
before,14,174.78367614746094,11.219625,15.578388417390148
before,15,168.54713439941406,10.014447,16.83039856313724
before,16,171.25323486328125,11.016714,15.544856194259127
before,17,175.8916015625,11.21543,15.683001147749128
before,18,175.20387268066406,11.216131,15.620704918716093
before,19,172.7969970703125,11.019498,15.681022590168126
before,20,171.88330078125,10.214036,16.828147147831668
before,21,175.0592041015625,11.215974,15.608025134648361
before,22,170.16998291015625,10.014368,16.99258334726228
before,23,173.89402770996094,11.216893,15.502869440758767
before,24,174.12881469726562,10.220091,17.037892783661675
before,25,171.8170623779297,11.0166645,15.596105552450082
before,26,172.2228546142578,11.017678,15.63150190214833
before,27,174.78936767578125,10.214068,17.11261053634862
before,28,171.50579833984375,11.019174,15.564306212048539
before,29,171.28424072265625,11.014246,15.551154452393405
before,30,170.97145080566406,11.016517,15.51955584561473
before,31,176.0592498779297,11.2174015,15.69519018089258
before,32,171.811767578125,11.018631,15.59284157697313
before,33,175.66416931152344,11.219902,15.6564798258954
before,34,176.98886108398438,11.217445,15.778001236822144
before,35,176.21141052246094,11.219087,15.706394871744994
before,36,175.88839721679688,11.22062,15.675461535708086
before,37,171.96400451660156,11.021341,15.602820429619369
before,38,170.27491760253906,11.016202,15.456771544543125
before,39,172.4253692626953,10.215953,16.878050365217547
before,40,176.04562377929688,11.215992,15.695947694978463
after_careful_mock,1,158.6941680908203,6.2079735,25.562958361665096
after_careful_mock,2,158.3114013671875,6.2084417,25.49937794651233
after_careful_mock,3,158.13751220703125,6.2064204,25.479664930050703
after_careful_mock,4,157.8788299560547,6.207971,25.431631358467154
after_careful_mock,5,158.1188201904297,6.2097964,25.46280264364701
after_careful_mock,6,157.3438262939453,6.204748,25.358616706745433
after_careful_mock,7,158.71595764160156,6.205297,25.577495749454307
after_careful_mock,8,158.97071838378906,6.2048635,25.620340944452536
after_careful_mock,9,158.60256958007812,6.205713,25.55750960124616
after_careful_mock,10,158.4056854248047,6.2061176,25.52411920534743
after_careful_mock,11,154.9027862548828,6.0059505,25.791552270516185
after_careful_mock,12,159.25140380859375,6.205622,25.662440253143643
after_careful_mock,13,160.95582580566406,6.206995,25.93136063516469
after_careful_mock,14,158.98585510253906,6.2065053,25.61600247123596
after_careful_mock,15,157.50607299804688,6.2095323,25.365207134528774
after_careful_mock,16,157.78939819335938,6.2088175,25.41376005871639
after_careful_mock,17,159.0062255859375,6.205196,25.624690273431735
after_careful_mock,18,159.19210815429688,6.205497,25.653401839417032
after_careful_mock,19,158.17465209960938,6.206681,25.484578972176816
after_careful_mock,20,158.1291961669922,6.2090364,25.46759045686899
after_careful_mock,21,160.7581024169922,6.207546,25.897206789445008
after_careful_mock,22,158.99998474121094,6.205843,25.621013090600414
after_careful_mock,23,155.67030334472656,6.0051546,25.922780296901358
after_careful_mock,24,159.23016357421875,6.208704,25.64628037899999
after_careful_mock,25,159.13858032226562,6.207832,25.635129997439627
after_careful_mock,26,157.63165283203125,6.2080374,25.391543683681938
after_careful_mock,27,158.85955810546875,6.205679,25.59906145733106
after_careful_mock,28,159.923583984375,6.2089596,25.756905228433922
after_careful_mock,29,159.60044860839844,6.2076783,25.710167456390003
after_careful_mock,30,158.72323608398438,6.2052617,25.57881419956621
after_careful_mock,31,158.43992614746094,6.2061567,25.529475616924227
after_careful_mock,32,160.17813110351562,6.205352,25.81290007456718
after_careful_mock,33,159.39784240722656,6.20906,25.67181544504749
after_careful_mock,34,157.95156860351562,6.20516,25.454874427656275
after_careful_mock,35,158.28858947753906,6.205207,25.50899421687932
after_careful_mock,36,158.40147399902344,6.204605,25.529662887326985
after_careful_mock,37,159.0452117919922,6.210216,25.610254424643554
after_careful_mock,38,160.17213439941406,6.205683,25.810556936184796
after_careful_mock,39,159.71737670898438,6.2065463,25.73369616351438
after_careful_mock,40,158.209716796875,6.205836,25.493699285136604
