version,run_number,energibridge_time_sec
before,1,11.414999
before,2,11.419714
before,3,10.412513
before,4,11.216477
before,5,11.016819
before,6,11.017718
before,7,11.2175
before,8,11.215907
before,9,11.215799
before,10,10.017058
before,11,11.217883
before,12,10.013996
before,13,11.017215
before,14,11.219625
before,15,10.014447
before,16,11.016714
before,17,11.21543
before,18,11.216131
before,19,11.019498
before,20,10.214036
before,21,11.215974
before,22,10.014368
before,23,11.216893
before,24,10.220091
before,25,11.0166645
before,26,11.017678
before,27,10.214068
before,28,11.019174
before,29,11.014246
before,30,11.016517
before,31,11.2174015
before,32,11.018631
before,33,11.219902
before,34,11.217445
before,35,11.219087
before,36,11.22062
before,37,11.021341
before,38,11.016202
before,39,10.215953
before,40,11.215992
after_careful_mock,1,6.2079735
after_careful_mock,2,6.2084417
after_careful_mock,3,6.2064204
after_careful_mock,4,6.207971
after_careful_mock,5,6.2097964
after_careful_mock,6,6.204748
after_careful_mock,7,6.205297
after_careful_mock,8,6.2048635
after_careful_mock,9,6.205713
after_careful_mock,10,6.2061176
after_careful_mock,11,6.0059505
after_careful_mock,12,6.205622
after_careful_mock,13,6.206995
after_careful_mock,14,6.2065053
after_careful_mock,15,6.2095323
after_careful_mock,16,6.2088175
after_careful_mock,17,6.205196
after_careful_mock,18,6.205497
after_careful_mock,19,6.206681
after_careful_mock,20,6.2090364
after_careful_mock,21,6.207546
after_careful_mock,22,6.205843
after_careful_mock,23,6.0051546
after_careful_mock,24,6.208704
after_careful_mock,25,6.207832
after_careful_mock,26,6.2080374
after_careful_mock,27,6.205679
after_careful_mock,28,6.2089596
after_careful_mock,29,6.2076783
after_careful_mock,30,6.2052617
after_careful_mock,31,6.2061567
after_careful_mock,32,6.205352
after_careful_mock,33,6.20906
after_careful_mock,34,6.20516
after_careful_mock,35,6.205207
after_careful_mock,36,6.204605
after_careful_mock,37,6.210216
after_careful_mock,38,6.205683
after_careful_mock,39,6.2065463
after_careful_mock,40,6.205836
