version,run_number,test_name,test_path,phase,duration_sec,total_test_time
before,1,test_attrs_dataarray_conservative,tests/test_regrid.py::test_attrs_dataarray_conservative,call,17.46,138.59
before,1,test_attrs_dataset_conservative,tests/test_regrid.py::test_attrs_dataset_conservative,call,14.84,138.59
before,1,test_conservative_original[True],tests/test_regrid.py::TestCoordOrder::test_conservative_original[True],call,12.45,138.59
before,1,test_conservative_original[False],tests/test_regrid.py::TestCoordOrder::test_conservative_original[False],call,12.13,138.59
before,1,test_conservative_reversed[True-latitude],tests/test_regrid.py::TestCoordOrder::test_conservative_reversed[True-latitude],call,11.82,138.59
before,1,test_conservative_reversed[False-latitude],tests/test_regrid.py::TestCoordOrder::test_conservative_reversed[False-latitude],call,11.08,138.59
before,1,test_conservative_reversed[False-longitude],tests/test_regrid.py::TestCoordOrder::test_conservative_reversed[False-longitude],call,11.03,138.59
before,1,test_conservative_reversed[True-longitude],tests/test_regrid.py::TestCoordOrder::test_conservative_reversed[True-longitude],call,10.93,138.59
before,1,test_reversed[False-cubic-longitude],tests/test_regrid.py::TestCoordOrder::test_reversed[False-cubic-longitude],call,4.07,138.59
before,1,test_reversed[True-cubic-longitude],tests/test_regrid.py::TestCoordOrder::test_reversed[True-cubic-longitude],call,4.04,138.59
before,1,test_reversed[False-cubic-latitude],tests/test_regrid.py::TestCoordOrder::test_reversed[False-cubic-latitude],call,4.03,138.59
before,1,test_reversed[True-cubic-latitude],tests/test_regrid.py::TestCoordOrder::test_reversed[True-cubic-latitude],call,4.01,138.59
before,1,test_attrs_dataset[cubic],tests/test_regrid.py::test_attrs_dataset[cubic],call,4.0,138.59
before,1,test_original[True-cubic],tests/test_regrid.py::TestCoordOrder::test_original[True-cubic],call,3.99,138.59
before,1,test_original[False-cubic],tests/test_regrid.py::TestCoordOrder::test_original[False-cubic],call,3.96,138.59
before,1,test_attrs_dataarray[cubic],tests/test_regrid.py::test_attrs_dataarray[cubic],call,3.96,138.59
