version,run_number,energy_joules,execution_time_sec,average_power_watts
before,1,2389.017791748047,139.10802,17.17383218989133
before,2,2218.160202026367,124.0947,17.87473761592048
before,3,2204.22412109375,123.10405,17.905374527432283
before,4,2193.215850830078,122.7049,17.873906020298115
before,5,2191.7215118408203,122.49348,17.89255650048329
before,6,2199.664352416992,123.092896,17.869953700796774
before,7,2236.9292907714844,123.9114,18.052651255425122
before,8,2242.7118377685547,124.092476,18.072907480454774
before,9,2242.9429779052734,124.11065,18.072123366570665
before,10,2261.307113647461,125.10397,18.07542249576461
before,11,2235.366180419922,123.90583,18.040847476022087
before,12,2240.1661682128906,124.09608,18.051868908452956
before,13,2193.5293884277344,122.68923,17.878744437696238
before,14,2239.2672271728516,124.10188,18.043781666908284
before,15,2196.4712829589844,122.70746,17.900063149860525
before,16,2248.1732482910156,124.499664,18.057665186076452
before,17,2198.0958709716797,122.89923,17.885351038990883
before,18,2192.5479278564453,122.517746,17.895757957026447
before,19,2235.623733520508,123.898125,18.044048152629493
before,20,2226.8229217529297,123.7049,18.001089057530702
before,21,2192.1935424804688,122.51436,17.89335994964565
before,22,2245.7454528808594,124.29299,18.068158573390658
before,24,2242.344711303711,124.69989,17.98193014688073
before,25,2202.1288146972656,122.90178,17.917794312639455
before,26,2204.6817932128906,123.29524,17.88132123521468
before,27,2243.668182373047,124.30879,18.049151491001133
before,28,2196.9191284179688,122.90091,17.875531828185558
before,29,2206.167022705078,123.2882,17.894389103783478
before,30,2199.742721557617,122.91009,17.897169561568276
before,31,2244.733367919922,124.5064,18.02906009586593
before,32,2245.6265258789062,124.49505,18.037878019077112
before,33,2196.5739135742188,123.10698,17.8428056116251
before,34,2193.837600708008,122.700645,17.879593059254155
before,35,2194.0040283203125,122.7096,17.879644529199936
before,36,2239.5164642333984,124.102104,18.04575742111027
before,37,2246.7257232666016,124.50827,18.04479110718189
before,38,2245.5721740722656,124.51135,18.035080127813774
before,39,2197.319320678711,122.69577,17.908680312929377
before,40,2187.4064178466797,122.28988,17.887059974600348
after,1,55.972808837890625,3.6047819,15.527377353367932
after,2,51.394317626953125,3.208191,16.01971878449666
after,3,51.42498779296875,3.2064981,16.03774154519809
after,4,51.40162658691406,3.2055244,16.03532532365502
after,5,51.48419189453125,3.2075877,16.050751128186224
after,6,51.11175537109375,3.204184,15.951566879771494
after,7,51.11967468261719,3.204845,15.950747909061807
after,8,51.19700622558594,3.2038445,15.979866134447516
after,9,50.84735107421875,3.2072682,15.853788303148065
after,10,51.10906982421875,3.2051532,15.945905432607326
after,11,51.31181335449219,3.2080295,15.99480720314205
after,12,50.74598693847656,3.2064586,15.826178743887903
after,13,50.99137878417969,3.206144,15.904269672285364
after,14,51.05975341796875,3.2073653,15.919531653587681
after,15,50.9755859375,3.2054174,15.902947908593745
after,16,50.87382507324219,3.207373,15.8615243918441
after,17,50.7376708984375,3.205093,15.83032720062647
after,18,51.300140380859375,3.2079303,15.991663029854287
after,19,50.86152648925781,3.20659,15.8615621233952
after,20,50.96260070800781,3.208619,15.883032765188952
after,21,51.08697509765625,3.2051039,15.939257101043198
after,22,50.534942626953125,3.204297,15.770992085612889
after,23,51.69822692871094,3.2067606,16.121635936499576
after,24,50.93809509277344,3.207111,15.882860023483266
after,25,50.61968994140625,3.2060585,15.7887605423938
after,26,51.40635681152344,3.2046978,16.040937404932045
after,27,51.09063720703125,3.206555,15.933185991517767
after,28,50.59364318847656,3.2051506,15.785106381109381
after,29,51.138641357421875,3.206361,15.94912156099138
after,30,51.022613525390625,3.2084627,15.902511045364692
after,31,50.760467529296875,3.2064106,15.830931799344999
after,32,50.47125244140625,3.204147,15.751852970979874
after,33,50.72123718261719,3.2071104,15.815245144856002
after,34,50.582855224609375,3.205714,15.778966939848463
after,35,51.0533447265625,3.2051086,15.928740987610373
after,36,51.410369873046875,3.2036736,16.047318263960122
after,37,51.11474609375,3.2068222,15.93937640002305
after,38,51.342681884765625,3.206212,16.013501878467682
after,39,50.96308898925781,3.2052639,15.899810617546285
after,40,51.07911682128906,3.2070339,15.927214496014233
