version,run_number,energy_joules,execution_time_sec,average_power_watts
before,1,179.92379760742188,23.644146,7.609655159777049
before,2,171.78733825683594,22.640877,7.587486043797505
before,3,169.39227294921875,21.633408,7.83012426656118
before,4,167.4580535888672,21.436735,7.811733157538552
before,5,166.91494750976562,21.236391,7.8598546951676305
before,6,176.6610565185547,26.45374,6.678112679664754
before,7,167.10658264160156,21.436192,7.795534889853644
before,8,172.67691040039062,24.045334,7.181306377378273
before,9,164.9889678955078,20.837154,7.918018357761707
before,10,166.24815368652344,21.437782,7.754913903244442
before,11,166.2769775390625,21.23784,7.829279132862029
before,12,168.75001525878906,21.438156,7.8714799565218705
before,13,184.4527587890625,30.661192,6.015837831388372
before,14,166.2076873779297,21.235691,7.826808526170855
before,15,168.36251831054688,22.038591,7.6394411199221794
before,16,166.133544921875,21.237755,7.822556806116042
before,17,188.24134826660156,31.86191,5.9080371599380435
before,18,166.5504913330078,21.436401,7.769517435926293
before,19,164.32931518554688,21.437061,7.665664392406537
before,20,169.88392639160156,21.236153,7.999750538226087
before,21,165.80226135253906,21.234596,7.80811941760225
before,22,167.15829467773438,21.034977,7.946683025977845
before,23,170.68678283691406,24.244286,7.040289115419364
before,24,168.87164306640625,21.840456,7.732056650575714
before,25,166.48977661132812,21.23794,7.839262028771535
before,26,168.1251983642578,22.03905,7.628513859002898
before,27,170.9200897216797,24.04293,7.10895426313181
before,28,165.85693359375,21.237844,7.809499570377765
before,29,167.85128784179688,21.43654,7.830148328125568
before,30,167.416259765625,22.03984,7.59607418954153
before,31,166.59725952148438,21.237642,7.844432989381984
before,32,177.50059509277344,26.849838,6.61086279525312
before,33,165.28060913085938,21.038782,7.855997040648996
before,34,166.47608947753906,21.235052,7.839683626747845
before,35,166.92832946777344,21.435143,7.787600459104632
before,36,170.85833740234375,22.637045,7.547731490675737
before,37,166.20703125,21.837564,7.611060979603769
before,38,167.85574340820312,22.236382,7.54869849817309
before,39,167.9308624267578,22.03892,7.619741004856762
before,40,166.9180908203125,21.63462,7.715323440869888
after,1,168.3181915283203,17.427599,9.658140029978904
after,2,169.37686157226562,17.427574,9.718900724350137
after,3,167.21315002441406,17.026604,9.820698832510233
after,4,166.8878936767578,17.02694,9.80140258183548
after,5,167.20985412597656,16.821554,9.94021444903227
after,6,166.71897888183594,16.824179,9.909486750101502
after,7,167.0323028564453,17.024302,9.811403889360358
after,8,165.84988403320312,17.025558,9.741230450902291
after,9,167.1344757080078,17.224651,9.703214056877425
after,10,167.57089233398438,17.228584,9.726329937154693
after,11,169.40127563476562,17.422377,9.723201124322221
after,12,167.5020751953125,17.42608,9.612148870848321
after,13,188.75978088378906,27.049805,6.9782307445021905
after,14,165.16030883789062,17.025328,9.700859145732208
after,15,165.33746337890625,17.028082,9.70969386798268
after,16,166.87765502929688,17.223858,9.688750048293295
after,17,165.70697021484375,17.02452,9.733429795074619
after,18,167.7278289794922,17.227367,9.736126767340139
after,19,165.20460510253906,16.826313,9.818229644399166
after,20,169.52249145507812,17.027245,9.955955379456753
after,21,202.729248046875,20.43086,9.922697725248717
after,22,167.2499542236328,16.823107,9.941680465067053
after,23,167.9443817138672,17.227255,9.748760421429136
after,24,165.34014892578125,16.826069,9.826427606221111
after,25,166.4098663330078,17.229092,9.658655623465695
after,26,177.6690673828125,21.837986,8.135780807937714
after,27,168.57244873046875,18.024889,9.35220453953801
after,28,175.0561981201172,20.234888,8.651206674339743
after,29,167.51199340820312,16.627996,10.074093920169522
after,30,169.55116271972656,18.425497,9.201985852524171
after,31,165.28599548339844,16.626633,9.941038301825657
after,32,166.70358276367188,16.82504,9.908064573021631
after,33,168.39381408691406,17.62689,9.55323452332851
after,34,165.36849975585938,16.624582,9.947227530644643
after,35,166.3805389404297,17.228714,9.657165296285589
after,36,167.6281280517578,17.228346,9.729786483958346
after,37,168.6025390625,17.427738,9.674378801339564
after,38,167.55532836914062,17.426317,9.615074049734124
after,39,183.09922790527344,24.445074,7.490230052290839
after,40,167.65676879882812,17.62509,9.512392208994571
