version,run_number,test_name,test_path,phase,duration_sec,total_test_time
before,1,test_transform[nifti-CanICA],nilearn/decomposition/tests/test_decomposition_estimators.py::test_transform[nifti-CanICA],call,5.16,320.54
before,1,test_transform[nifti-DictLearning],nilearn/decomposition/tests/test_decomposition_estimators.py::test_transform[nifti-DictLearning],call,4.91,320.54
before,1,test_with_globbing_patterns[3-nifti-DictLearning],nilearn/decomposition/tests/test_decomposition_estimators.py::test_with_globbing_patterns[3-nifti-DictLearning],call,3.81,320.54
before,1,test_with_globbing_patterns[1-nifti-DictLearning],nilearn/decomposition/tests/test_decomposition_estimators.py::test_with_globbing_patterns[1-nifti-DictLearning],call,3.69,320.54
before,1,test_with_globbing_patterns[1-nifti-CanICA],nilearn/decomposition/tests/test_decomposition_estimators.py::test_with_globbing_patterns[1-nifti-CanICA],call,3.65,320.54
before,1,test_with_globbing_patterns[3-nifti-CanICA],nilearn/decomposition/tests/test_decomposition_estimators.py::test_with_globbing_patterns[3-nifti-CanICA],call,3.61,320.54
before,1,test_fit_transform_with_confounds[5-hierarchical_kmeans],nilearn/regions/tests/test_parcellations.py::test_fit_transform_with_confounds[5-hierarchical_kmeans],call,3.34,320.54
before,1,test_parcellations_transform_multi_nifti_images[5-ward],nilearn/regions/tests/test_parcellations.py::test_parcellations_transform_multi_nifti_images[5-ward],call,3.31,320.54
before,1,test_parcellations_transform_multi_nifti_images[5-average],nilearn/regions/tests/test_parcellations.py::test_parcellations_transform_multi_nifti_images[5-average],call,3.3,320.54
before,1,test_parcellations_transform_with_multi_confounds_multi_images[5-complete],nilearn/regions/tests/test_parcellations.py::test_parcellations_transform_with_multi_confounds_multi_images[5-complete],call,3.3,320.54
before,1,test_parcellations_transform_with_multi_confounds_multi_images[5-ward],nilearn/regions/tests/test_parcellations.py::test_parcellations_transform_with_multi_confounds_multi_images[5-ward],call,3.29,320.54
before,1,test_fit_transform[5-complete],nilearn/regions/tests/test_parcellations.py::test_fit_transform[5-complete],call,3.28,320.54
before,1,test_fit_transform[5-ward],nilearn/regions/tests/test_parcellations.py::test_fit_transform[5-ward],call,3.28,320.54
before,1,test_fit_transform[5-rena],nilearn/regions/tests/test_parcellations.py::test_fit_transform[5-rena],call,3.28,320.54
before,1,test_parcellations_transform_multi_nifti_images[5-hierarchical_kmeans],nilearn/regions/tests/test_parcellations.py::test_parcellations_transform_multi_nifti_images[5-hierarchical_kmeans],call,3.27,320.54
before,1,test_fit_transform_with_confounds[5-average],nilearn/regions/tests/test_parcellations.py::test_fit_transform_with_confounds[5-average],call,3.26,320.54
before,1,test_parcellations_transform_multi_nifti_images[5-complete],nilearn/regions/tests/test_parcellations.py::test_parcellations_transform_multi_nifti_images[5-complete],call,3.26,320.54
before,1,test_parcellations_transform_with_multi_confounds_multi_images[5-kmeans],nilearn/regions/tests/test_parcellations.py::test_parcellations_transform_with_multi_confounds_multi_images[5-kmeans],call,3.26,320.54
