version,run_number,test_name,test_path,phase,duration_sec,total_test_time
before,1,test_noise_normalisation,test/integration/noise_realisation_test.py::TestNoiseRealisation::test_noise_normalisation,call,4.07,4.91
before,1,test_averaged_noise,test/integration/noise_realisation_test.py::TestNoiseRealisation::test_averaged_noise,call,0.33,4.91
before,2,test_noise_normalisation,test/integration/noise_realisation_test.py::TestNoiseRealisation::test_noise_normalisation,call,4.11,4.95
before,2,test_averaged_noise,test/integration/noise_realisation_test.py::TestNoiseRealisation::test_averaged_noise,call,0.33,4.95
before,3,test_noise_normalisation,test/integration/noise_realisation_test.py::TestNoiseRealisation::test_noise_normalisation,call,4.02,4.86
before,3,test_averaged_noise,test/integration/noise_realisation_test.py::TestNoiseRealisation::test_averaged_noise,call,0.33,4.86
before,4,test_noise_normalisation,test/integration/noise_realisation_test.py::TestNoiseRealisation::test_noise_normalisation,call,4.04,4.88
before,4,test_averaged_noise,test/integration/noise_realisation_test.py::TestNoiseRealisation::test_averaged_noise,call,0.33,4.88
before,5,test_noise_normalisation,test/integration/noise_realisation_test.py::TestNoiseRealisation::test_noise_normalisation,call,4.1,4.96
before,5,test_averaged_noise,test/integration/noise_realisation_test.py::TestNoiseRealisation::test_averaged_noise,call,0.35,4.96
before,6,test_noise_normalisation,test/integration/noise_realisation_test.py::TestNoiseRealisation::test_noise_normalisation,call,4.1,4.93
before,6,test_averaged_noise,test/integration/noise_realisation_test.py::TestNoiseRealisation::test_averaged_noise,call,0.33,4.93
before,7,test_noise_normalisation,test/integration/noise_realisation_test.py::TestNoiseRealisation::test_noise_normalisation,call,4.07,4.91
before,7,test_averaged_noise,test/integration/noise_realisation_test.py::TestNoiseRealisation::test_averaged_noise,call,0.33,4.91
before,8,test_noise_normalisation,test/integration/noise_realisation_test.py::TestNoiseRealisation::test_noise_normalisation,call,4.04,4.88
before,8,test_averaged_noise,test/integration/noise_realisation_test.py::TestNoiseRealisation::test_averaged_noise,call,0.33,4.88
before,9,test_noise_normalisation,test/integration/noise_realisation_test.py::TestNoiseRealisation::test_noise_normalisation,call,4.04,4.89
before,9,test_averaged_noise,test/integration/noise_realisation_test.py::TestNoiseRealisation::test_averaged_noise,call,0.33,4.89
