version,run_number,energy_joules,execution_time_sec,average_power_watts
before,1,94.77516174316406,5.4096665,17.51959418259223
before,2,95.59825134277344,5.409277,17.673018287429805
before,3,92.06486511230469,5.2082725,17.6766605649579
before,4,93.08688354492188,5.209448,17.868857419235564
before,5,95.33262634277344,5.4119406,17.61523885586871
before,6,94.43893432617188,5.4090734,17.45935529848271
before,7,96.00082397460938,5.4118185,17.739106360386877
before,8,92.92662048339844,5.2092814,17.838663982214214
before,9,92.86979675292969,5.2069697,17.83567066905146
before,10,96.08656311035156,5.4084077,17.76614642242144
before,11,92.71731567382812,5.2101173,17.795629221980878
before,12,93.46096801757812,5.216221,17.917371219045
before,13,95.78413391113281,5.4092693,17.70740715592267
before,14,92.82420349121094,5.2069206,17.827082573759803
before,15,95.28729248046875,5.4095354,17.61469062213157
before,16,92.93846130371094,5.2123866,17.830308539222884
before,17,95.39308166503906,5.405978,17.645850883048183
before,18,93.0958251953125,5.209212,17.871383463624152
before,19,96.08856201171875,5.413684,17.749200361845787
before,20,95.23921203613281,5.4048643,17.621018169897958
before,21,95.09616088867188,5.4065905,17.588933522646457
before,22,92.286376953125,5.2062097,17.72621201814537
before,23,91.61093139648438,5.2069883,17.593842374580404
before,24,95.00552368164062,5.4083734,17.56637655263237
before,25,95.63575744628906,5.409486,17.679268870700295
before,26,93.49508666992188,5.2149534,17.928268864285897
before,27,95.28010559082031,5.408332,17.617281185922078
before,28,93.25582885742188,5.2085547,17.90435816243264
before,29,95.59759521484375,5.4078455,17.67757514796674
before,30,95.06468200683594,5.4136634,17.560139037612856
after,1,26.957382202148438,1.6086428,16.757842202226897
after,2,26.795516967773438,1.6131635,16.61054007716728
after,3,26.883041381835938,1.6116581,16.68036252964319
after,4,26.567062377929688,1.6095282,16.506117990309015
after,5,26.320449829101562,1.608927,16.359008102357386
after,6,26.492462158203125,1.6079459,16.475966111921505
after,7,26.626678466796875,1.6067404,16.57186093459583
after,8,26.80010986328125,1.6119874,16.625508278340916
after,9,26.706680297851562,1.6072748,16.616125816102862
after,10,26.66461181640625,1.6071963,16.59076232094751
after,11,26.414077758789062,1.607169,16.435158815774233
after,12,26.745086669921875,1.6034305,16.679916385475938
after,13,26.55084228515625,1.6099974,16.491233020100687
after,14,26.854110717773438,1.6064118,16.716828597607062
after,15,26.774551391601562,1.6089811,16.640687321685483
after,16,27.08245849609375,1.6045033,16.8790294766572
after,17,27.035537719726562,1.6107402,16.784542733661556
after,18,27.091552734375,1.6091106,16.83635216521164
after,19,26.942703247070312,1.6111622,16.722526910742015
after,20,26.680709838867188,1.6112852,16.558651341716033
after,21,26.779098510742188,1.6074121,16.65975919351496
after,22,26.554855346679688,1.6069127,16.525387687009808
after,23,26.663162231445312,1.6039908,16.623014440884145
after,24,26.711639404296875,1.6050361,16.642391659786888
after,25,26.8433837890625,1.6042817,16.732338085675664
after,26,26.913116455078125,1.6052444,16.765743867462255
after,27,26.765594482421875,1.6079102,16.646199820376705
after,28,26.783233642578125,1.6107395,16.627911367777426
after,29,26.689697265625,1.6071026,16.607338738438354
after,30,26.850723266601562,1.6080079,16.698128949864962
