version,run_number,energy_joules,execution_time_sec,average_power_watts
before,1,3186.447967529297,194.30049,16.39958791421111
before,2,3210.9292755126953,195.09703,16.458114587970382
before,3,3207.901397705078,194.50108,16.492974731580297
before,4,3211.849853515625,195.09563,16.462951289660484
before,5,3192.005126953125,193.4993,16.496210203102155
before,6,3207.2379608154297,194.6948,16.473156760300892
before,7,3227.934768676758,195.89877,16.477565268412647
before,8,3229.7352752685547,195.89854,16.486775630224475
before,9,3218.275115966797,195.4979,16.461942128108777
before,10,3201.7137908935547,194.49777,16.461442158918093
before,11,3232.4951782226562,196.10056,16.48386510585516
before,12,3202.8619995117188,194.49954,16.46719575538183
before,13,3207.7308044433594,194.69856,16.475369948516104
before,14,3226.766311645508,195.89876,16.47160151317705
before,15,3220.058609008789,195.49579,16.47124272603921
before,17,3229.5245666503906,196.29745,16.452198266714063
before,18,3226.138900756836,195.29724,16.51912183068658
before,19,3226.6902465820312,195.49646,16.505108310309204
before,20,3202.3963012695312,194.29927,16.481772171709814
before,21,3187.438995361328,193.29788,16.489777308273265
before,22,3215.469772338867,194.8976,16.498252273700995
before,23,3220.524139404297,195.10182,16.506889271480382
before,24,3212.0687255859375,194.29901,16.531575356899335
before,25,3217.653366088867,194.89706,16.509501816440263
before,26,3220.161087036133,195.10007,16.505176482182364
before,27,3231.2669677734375,195.6974,16.511547765956205
before,28,3199.5789489746094,193.69995,16.51822289564148
before,29,3213.090606689453,194.49849,16.51987430179768
before,30,3223.311965942383,195.10059,16.52128251350948
before,31,3220.9290771484375,194.7012,16.542933875848927
before,32,3221.570556640625,195.29634,16.495806099800053
before,33,3232.3563537597656,195.89676,16.500305333073225
before,34,3217.870407104492,194.69746,16.527541792812766
before,35,3218.710006713867,195.10196,16.49757904386951
before,37,3226.845718383789,195.901,16.47181851232913
before,38,3247.2635955810547,196.90245,16.49173789143332
before,39,3227.4932250976562,195.703,16.491792282681697
before,40,3211.8810119628906,194.30226,16.53033275044197
after,1,1330.7946014404297,80.041824,16.6262403195663
after,2,1321.8640899658203,79.44332,16.639084191922244
after,3,1323.5630645751953,79.44346,16.660440828926575
after,4,1324.1702270507812,79.44113,16.66857240135911
after,5,1324.3630828857422,79.442566,16.670698714411394
after,6,1323.828384399414,79.643654,16.62189412353449
after,7,1324.6095733642578,79.44391,16.6735193844847
after,8,1322.4893646240234,79.24208,16.689230830690253
after,9,1328.9940185546875,79.64264,16.686965908647522
after,10,1320.8231201171875,79.24549,16.667486315210965
after,11,1326.4432983398438,79.64208,16.655055949566407
after,12,1327.2899475097656,79.64147,16.665814273766742
after,13,1327.8868865966797,79.84306,16.631212363312226
after,14,1327.5990600585938,79.64498,16.668960932108888
after,15,1324.0167541503906,79.442795,16.666291186638016
after,16,1318.6534729003906,79.24113,16.641023076026183
after,17,1328.4510040283203,79.64402,16.67985875183498
after,18,1336.7749786376953,80.24332,16.65901882720824
after,19,1321.9011688232422,79.241425,16.681945949649972
after,20,1330.8292846679688,79.64055,16.710448190877244
after,21,1331.8583526611328,80.04116,16.639668298924363
after,22,1328.0374603271484,79.64488,16.674486298769594
after,23,1320.2837677001953,79.24151,16.661517021826
after,24,1323.2037048339844,79.442986,16.656016741792463
after,25,1326.960189819336,79.64157,16.661652825519838
after,26,1328.5160675048828,79.8406,16.639605257286178
after,27,1336.0503845214844,80.24143,16.65038103784397
after,28,1324.2266540527344,79.44134,16.669238636366586
after,29,1317.2342681884766,79.04382,16.664607912275454
after,30,1324.7993469238281,79.44146,16.67642244898102
after,31,1324.8416137695312,79.44123,16.677002782680116
after,32,1331.1800537109375,79.64401,16.714126444800275
after,33,1327.3916320800781,79.84077,16.625486353401627
after,34,1319.2620086669922,79.24466,16.647960994053005
after,35,1322.9744415283203,79.64151,16.611619261467045
after,36,1322.4091491699219,79.24276,16.68807534177156
after,37,1324.0793914794922,79.446335,16.666336986841397
after,39,1325.4424743652344,79.440056,16.684812940781843
after,40,1325.3964385986328,79.63994,16.64235857785218
