version,run_number,energy_joules,execution_time_sec,average_power_watts
before,1,49.85655212402344,6.0095797,8.296179535487887
before,2,48.1732177734375,5.2078857,9.250052813839117
before,3,48.606109619140625,5.6090074,8.665723924546903
before,4,49.813079833984375,5.607977,8.882539966548432
before,5,47.989837646484375,5.209799,9.211456650531886
before,6,48.33856201171875,5.207614,9.282285901320403
before,7,48.848541259765625,5.206042,9.383047862419401
before,8,46.588134765625,5.2071233,8.947000499416827
before,9,46.85418701171875,5.209312,8.994313838702453
before,10,48.135009765625,5.6089234,8.581862566642467
before,11,47.613555908203125,5.408975,8.802694763463156
before,12,47.19830322265625,5.206909,9.064553120220895
before,13,49.8392333984375,5.407873,9.216051005346742
before,14,47.787078857421875,5.2086234,9.174608181006498
before,15,47.30938720703125,5.2051487,9.088959784574694
before,16,49.41241455078125,5.4072857,9.138117956441851
before,17,48.35853576660156,5.2066045,9.287921862818957
before,18,50.02339172363281,5.8099227,8.609992646482683
before,19,47.36578369140625,5.408442,8.757750141613103
before,20,48.25608825683594,5.20674,9.26800421316139
before,21,47.842620849609375,4.2067404,11.372848405290085
before,22,47.47967529296875,3.8061092,12.474596181572707
before,23,46.01979064941406,3.8062952,12.090441815814511
before,24,47.609039306640625,3.8067005,12.506641724674854
before,25,46.61952209472656,3.8066018,12.247018349732972
before,26,44.88191223144531,3.6046839,12.450998056014097
before,27,44.75921630859375,3.6062331,12.411625945253997
before,28,47.52667236328125,3.6048326,13.184155170834078
before,29,47.673675537109375,4.2081184,11.328976755290292
before,30,43.91534423828125,3.6072054,12.17433979176269
before,31,47.979766845703125,4.006826,11.974507214863616
before,32,46.71415710449219,3.6065814,12.952475467347607
before,33,45.59405517578125,4.007405,11.37745128724979
before,34,43.43461608886719,3.4050782,12.75583511969481
before,35,48.45918273925781,4.0080934,12.090332710125422
before,36,47.65447998046875,4.0070567,11.892639298183315
before,37,48.636810302734375,4.006081,12.140745607174287
before,38,46.726715087890625,3.8069212,12.274148224526062
before,39,46.21107482910156,3.6063313,12.813873985759868
before,40,46.69169616699219,3.6065454,12.946376930952315
after,1,5.7579498291015625,0.6035886,9.539527136698013
after,2,6.0908203125,0.6025703,10.108065917785858
after,3,6.07470703125,0.60301346,10.07391614649862
after,4,6.040557861328125,0.6031014,10.015824637993088
after,5,5.9014129638671875,0.60300577,9.78666085378783
after,6,5.958221435546875,0.60222185,9.893731746111296
after,7,5.9122467041015625,0.603163,9.802071254539092
after,8,5.804290771484375,0.6034294,9.618839870056672
after,9,5.930328369140625,0.60310185,9.833046224515186
after,10,5.852813720703125,0.60295993,9.706803768374998
after,11,6.01202392578125,0.60294753,9.971056562386531
after,12,5.9163055419921875,0.6029835,9.81172045668279
after,13,5.204498291015625,0.6025672,8.637208084037141
after,14,5.86865234375,0.6029204,9.73371002830556
after,15,5.945831298828125,0.60327065,9.855992992246723
after,16,5.9083099365234375,0.60307306,9.797005252603121
after,17,5.97930908203125,0.6036941,9.904534568138482
after,18,6.115325927734375,0.60289204,10.143318408606582
after,19,6.020477294921875,0.6035831,9.974562400640234
after,20,5.71978759765625,0.6033636,9.479835372329802
after,21,5.859344482421875,0.6032523,9.712925226181277
after,22,6.00543212890625,0.60242903,9.968696443639592
after,23,5.7651519775390625,0.6031858,9.557837697006565
after,24,5.778411865234375,0.6030375,9.582176672651991
after,25,5.8609161376953125,0.60336846,9.713660103637688
after,26,5.75738525390625,0.60265356,9.553391261649976
after,27,5.906646728515625,0.60294896,9.796263233484348
after,28,5.7573699951171875,0.6034696,9.540447431183257
after,29,5.8230743408203125,0.6032727,9.652474479319737
after,30,5.8023834228515625,0.60299134,9.622664602200693
after,31,6.12384033203125,0.60325384,10.151349110403093
after,32,5.806671142578125,0.60338724,9.62345697363127
after,33,6.0890655517578125,0.6031371,10.095657441331022
after,34,5.8885498046875,0.60413206,9.747123509200124
after,35,6.0679779052734375,0.6040855,10.04489911655459
after,36,6.1224365234375,0.6029429,10.15425593938912
after,37,5.9726409912109375,0.603399,9.898327626016844
after,38,5.9092559814453125,0.60350245,9.791602306577731
after,39,5.93017578125,0.60315084,9.831994565820384
after,40,5.90753173828125,0.6029053,9.798440548260647
