version,run_number,energibridge_time_sec
before,1,136.49734
before,2,133.89854
before,3,133.9113
before,4,134.08939
before,5,133.90845
before,6,133.90877
before,7,133.90437
before,8,133.89908
before,9,134.1035
before,10,133.91193
before,11,133.91786
before,12,133.91344
before,13,133.90207
before,14,134.10417
before,15,133.88422
before,16,133.8805
before,17,134.11937
before,18,133.91087
before,19,133.88318
before,20,133.9096
before,21,134.10661
before,22,133.91429
before,23,133.88412
before,24,133.91197
before,25,133.90489
before,26,134.11615
before,27,133.90881
before,28,133.90468
before,29,133.91847
before,30,134.10353
before,31,133.91867
before,32,133.91057
before,33,133.90533
before,34,133.89867
before,35,134.1145
before,36,133.91339
before,37,133.91008
before,38,133.91971
before,39,133.88286
before,40,134.08218
after_careful_mock,1,0.40365562
after_careful_mock,2,0.40360677
after_careful_mock,3,0.40315914
after_careful_mock,4,0.40283725
after_careful_mock,5,0.40295383
after_careful_mock,6,0.40262938
after_careful_mock,7,0.4026543
after_careful_mock,8,0.40314466
after_careful_mock,9,0.40356174
after_careful_mock,10,0.40197527
after_careful_mock,11,0.4033502
after_careful_mock,12,0.40365854
after_careful_mock,13,0.40330318
after_careful_mock,14,0.402894
after_careful_mock,15,0.40293476
after_careful_mock,16,0.40288955
after_careful_mock,17,0.40372375
after_careful_mock,18,0.40261245
after_careful_mock,19,0.40292752
after_careful_mock,20,0.4032968
after_careful_mock,21,0.4025233
after_careful_mock,22,0.40290153
after_careful_mock,23,0.4029443
after_careful_mock,24,0.40287665
after_careful_mock,25,0.40276217
after_careful_mock,26,0.40318203
after_careful_mock,27,0.4027981
after_careful_mock,28,0.40400404
after_careful_mock,29,0.4035448
after_careful_mock,30,0.40272102
after_careful_mock,31,0.40269056
after_careful_mock,32,0.40307638
after_careful_mock,33,0.4029331
after_careful_mock,34,0.40282208
after_careful_mock,35,0.40277404
after_careful_mock,36,0.40328673
after_careful_mock,37,0.40300873
after_careful_mock,38,0.4029294
after_careful_mock,39,0.403258
after_careful_mock,40,0.40357703
