version,run_number,test_name,test_path,phase,duration_sec,total_test_time
before,1,test_cli_add_demo_data,tests/cli/test_add.py::test_cli_add_demo_data,call,8.17,22.12
before,1,test_genotype_matching,tests/match/test_GT_matching.py::test_genotype_matching,call,4.16,22.12
before,1,test_match_ensembl_patient,tests/server/test_server_responses.py::test_match_ensembl_patient,call,2.22,22.12
before,1,test_match_hgnc_symbol_patient,tests/server/test_server_responses.py::test_match_hgnc_symbol_patient,call,1.73,22.12
before,1,test_match_hgnc_symbol_patient,tests/server/test_server_responses.py::test_match_hgnc_symbol_patient,setup,1.63,22.12
before,2,test_cli_add_demo_data,tests/cli/test_add.py::test_cli_add_demo_data,call,9.41,20.04
before,2,test_genotype_matching,tests/match/test_GT_matching.py::test_genotype_matching,call,2.85,20.04
before,2,test_match_ensembl_patient,tests/server/test_server_responses.py::test_match_ensembl_patient,call,1.97,20.04
before,2,test_internal_matching,tests/match/test_matching_handler.py::test_internal_matching,call,1.51,20.04
before,2,test_match_hgnc_symbol_patient,tests/server/test_server_responses.py::test_match_hgnc_symbol_patient,call,1.39,20.04
before,3,test_cli_add_demo_data,tests/cli/test_add.py::test_cli_add_demo_data,call,8.74,20.88
before,3,test_genotype_matching,tests/match/test_GT_matching.py::test_genotype_matching,call,4.69,20.88
before,3,test_match_ensembl_patient,tests/server/test_server_responses.py::test_match_ensembl_patient,call,1.76,20.88
before,3,test_internal_matching,tests/match/test_matching_handler.py::test_internal_matching,call,1.61,20.88
before,3,test_match_hgnc_symbol_patient,tests/server/test_server_responses.py::test_match_hgnc_symbol_patient,call,1.31,20.88
before,4,test_cli_add_demo_data,tests/cli/test_add.py::test_cli_add_demo_data,call,11.42,22.62
before,4,test_genotype_matching,tests/match/test_GT_matching.py::test_genotype_matching,call,3.32,22.62
before,4,test_match_ensembl_patient,tests/server/test_server_responses.py::test_match_ensembl_patient,call,1.94,22.62
before,4,test_match_hgnc_symbol_patient,tests/server/test_server_responses.py::test_match_hgnc_symbol_patient,call,1.6,22.62
before,4,test_internal_matching,tests/match/test_matching_handler.py::test_internal_matching,call,1.59,22.62
before,5,test_cli_add_demo_data,tests/cli/test_add.py::test_cli_add_demo_data,call,8.78,18.19
before,5,test_genotype_matching,tests/match/test_GT_matching.py::test_genotype_matching,call,2.69,18.19
before,5,test_match_ensembl_patient,tests/server/test_server_responses.py::test_match_ensembl_patient,call,1.47,18.19
before,5,test_match_hgnc_symbol_patient,tests/server/test_server_responses.py::test_match_hgnc_symbol_patient,call,1.23,18.19
before,5,test_internal_matching,tests/match/test_matching_handler.py::test_internal_matching,call,1.23,18.19
before,6,test_cli_add_demo_data,tests/cli/test_add.py::test_cli_add_demo_data,call,9.26,18.81
before,6,test_genotype_matching,tests/match/test_GT_matching.py::test_genotype_matching,call,2.48,18.81
before,6,test_match_hgnc_symbol_patient,tests/server/test_server_responses.py::test_match_hgnc_symbol_patient,call,1.51,18.81
before,6,test_match_ensembl_patient,tests/server/test_server_responses.py::test_match_ensembl_patient,call,1.47,18.81
before,6,test_internal_matching,tests/match/test_matching_handler.py::test_internal_matching,call,1.3,18.81
before,7,test_cli_add_demo_data,tests/cli/test_add.py::test_cli_add_demo_data,call,9.47,18.75
before,7,test_genotype_matching,tests/match/test_GT_matching.py::test_genotype_matching,call,2.45,18.75
before,7,test_match_ensembl_patient,tests/server/test_server_responses.py::test_match_ensembl_patient,call,1.48,18.75
before,7,test_match_hgnc_symbol_patient,tests/server/test_server_responses.py::test_match_hgnc_symbol_patient,call,1.33,18.75
before,7,test_internal_matching,tests/match/test_matching_handler.py::test_internal_matching,call,1.21,18.75
before,8,test_cli_add_demo_data,tests/cli/test_add.py::test_cli_add_demo_data,call,8.88,24.86
before,8,test_match_ensembl_patient,tests/server/test_server_responses.py::test_match_ensembl_patient,call,6.62,24.86
before,8,test_genotype_matching,tests/match/test_GT_matching.py::test_genotype_matching,call,2.62,24.86
before,8,test_internal_matching,tests/match/test_matching_handler.py::test_internal_matching,call,2.36,24.86
before,8,test_match_hgnc_symbol_patient,tests/server/test_server_responses.py::test_match_hgnc_symbol_patient,call,1.61,24.86
before,9,test_cli_add_demo_data,tests/cli/test_add.py::test_cli_add_demo_data,call,8.37,18.77
before,9,test_genotype_matching,tests/match/test_GT_matching.py::test_genotype_matching,call,2.34,18.77
before,9,test_match_ensembl_patient,tests/server/test_server_responses.py::test_match_ensembl_patient,call,1.88,18.77
before,9,test_internal_matching,tests/match/test_matching_handler.py::test_internal_matching,call,1.77,18.77
before,9,test_match_hgnc_symbol_patient,tests/server/test_server_responses.py::test_match_hgnc_symbol_patient,call,1.65,18.77
before,10,test_cli_add_demo_data,tests/cli/test_add.py::test_cli_add_demo_data,call,8.79,19.68
before,10,test_genotype_matching,tests/match/test_GT_matching.py::test_genotype_matching,call,2.73,19.68
before,10,test_match_hgnc_symbol_patient,tests/server/test_server_responses.py::test_match_hgnc_symbol_patient,call,2.33,19.68
before,10,test_internal_matching,tests/match/test_matching_handler.py::test_internal_matching,call,1.54,19.68
before,10,test_match_ensembl_patient,tests/server/test_server_responses.py::test_match_ensembl_patient,call,1.51,19.68
before,11,test_cli_add_demo_data,tests/cli/test_add.py::test_cli_add_demo_data,call,8.59,19.3
before,11,test_genotype_matching,tests/match/test_GT_matching.py::test_genotype_matching,call,2.57,19.3
before,11,test_match_hgnc_symbol_patient,tests/server/test_server_responses.py::test_match_hgnc_symbol_patient,call,2.03,19.3
before,11,test_match_ensembl_patient,tests/server/test_server_responses.py::test_match_ensembl_patient,call,1.98,19.3
before,11,test_internal_matching,tests/match/test_matching_handler.py::test_internal_matching,call,1.36,19.3
before,12,test_cli_add_demo_data,tests/cli/test_add.py::test_cli_add_demo_data,call,8.27,18.3
before,12,test_genotype_matching,tests/match/test_GT_matching.py::test_genotype_matching,call,2.71,18.3
before,12,test_match_ensembl_patient,tests/server/test_server_responses.py::test_match_ensembl_patient,call,1.95,18.3
before,12,test_internal_matching,tests/match/test_matching_handler.py::test_internal_matching,call,1.36,18.3
before,12,test_match_hgnc_symbol_patient,tests/server/test_server_responses.py::test_match_hgnc_symbol_patient,call,1.22,18.3
before,13,test_cli_add_demo_data,tests/cli/test_add.py::test_cli_add_demo_data,call,9.85,19.54
before,13,test_genotype_matching,tests/match/test_GT_matching.py::test_genotype_matching,call,2.53,19.54
before,13,test_match_hgnc_symbol_patient,tests/server/test_server_responses.py::test_match_hgnc_symbol_patient,call,1.48,19.54
before,13,test_match_ensembl_patient,tests/server/test_server_responses.py::test_match_ensembl_patient,call,1.45,19.54
before,13,test_internal_matching,tests/match/test_matching_handler.py::test_internal_matching,call,1.45,19.54
before,14,test_cli_add_demo_data,tests/cli/test_add.py::test_cli_add_demo_data,call,8.93,18.71
before,14,test_genotype_matching,tests/match/test_GT_matching.py::test_genotype_matching,call,2.64,18.71
before,14,test_match_ensembl_patient,tests/server/test_server_responses.py::test_match_ensembl_patient,call,1.71,18.71
before,14,test_match_hgnc_symbol_patient,tests/server/test_server_responses.py::test_match_hgnc_symbol_patient,call,1.41,18.71
before,14,test_internal_matching,tests/match/test_matching_handler.py::test_internal_matching,call,1.24,18.71
before,15,test_cli_add_demo_data,tests/cli/test_add.py::test_cli_add_demo_data,call,9.81,19.32
before,15,test_genotype_matching,tests/match/test_GT_matching.py::test_genotype_matching,call,2.3,19.32
before,15,test_match_ensembl_patient,tests/server/test_server_responses.py::test_match_ensembl_patient,call,1.72,19.32
before,15,test_internal_matching,tests/match/test_matching_handler.py::test_internal_matching,call,1.37,19.32
before,15,test_match_hgnc_symbol_patient,tests/server/test_server_responses.py::test_match_hgnc_symbol_patient,call,1.34,19.32
before,16,test_cli_add_demo_data,tests/cli/test_add.py::test_cli_add_demo_data,call,8.83,18.53
before,16,test_genotype_matching,tests/match/test_GT_matching.py::test_genotype_matching,call,2.69,18.53
before,16,test_match_ensembl_patient,tests/server/test_server_responses.py::test_match_ensembl_patient,call,1.71,18.53
before,16,test_internal_matching,tests/match/test_matching_handler.py::test_internal_matching,call,1.3,18.53
before,16,test_match_hgnc_symbol_patient,tests/server/test_server_responses.py::test_match_hgnc_symbol_patient,call,1.24,18.53
before,17,test_cli_add_demo_data,tests/cli/test_add.py::test_cli_add_demo_data,call,9.06,19.82
before,17,test_genotype_matching,tests/match/test_GT_matching.py::test_genotype_matching,call,2.76,19.82
before,17,test_match_ensembl_patient,tests/server/test_server_responses.py::test_match_ensembl_patient,call,2.37,19.82
before,17,test_match_hgnc_symbol_patient,tests/server/test_server_responses.py::test_match_hgnc_symbol_patient,call,1.55,19.82
