version,run_number,test_name,test_path,phase,duration_sec,total_test_time
before,1,test_set_app_properties,tests/integrations/spark/test_spark.py::test_set_app_properties,call,0.41,1.5
before,1,test_initialize_spark_integration_before_spark_context_init,tests/integrations/spark/test_spark.py::test_initialize_spark_integration_before_spark_context_init,call,0.24,1.5
before,1,test_initialize_spark_integration_after_spark_context_init,tests/integrations/spark/test_spark.py::test_initialize_spark_integration_after_spark_context_init,call,0.21,1.5
before,1,test_start_sentry_listener,tests/integrations/spark/test_spark.py::test_start_sentry_listener,call,0.21,1.5
before,1,test_spark_worker,tests/integrations/spark/test_spark.py::test_spark_worker,call,0.07,1.5
before,1,test_set_app_properties,tests/integrations/spark/test_spark.py::test_set_app_properties,setup,0.0,1.5
before,1,test_sentry_listener_on_job_start,tests/integrations/spark/test_spark.py::test_sentry_listener_on_job_start,call,0.0,1.5
before,1,test_initialize_spark_integration_before_spark_context_init,tests/integrations/spark/test_spark.py::test_initialize_spark_integration_before_spark_context_init,setup,0.0,1.5
before,1,test_sentry_listener_on_job_end[JobSucceeded-info],tests/integrations/spark/test_spark.py::test_sentry_listener_on_job_end[JobSucceeded-info],call,0.0,1.5
before,1,test_sentry_listener_on_stage_submitted,tests/integrations/spark/test_spark.py::test_sentry_listener_on_stage_submitted,call,0.0,1.5
before,1,test_sentry_listener_on_stage_completed_failure,tests/integrations/spark/test_spark.py::test_sentry_listener_on_stage_completed_failure,call,0.0,1.5
before,1,test_sentry_listener_on_stage_submitted_no_attempt_id_or_number,tests/integrations/spark/test_spark.py::test_sentry_listener_on_stage_submitted_no_attempt_id_or_number,call,0.0,1.5
before,1,test_sentry_listener_on_stage_completed_success,tests/integrations/spark/test_spark.py::test_sentry_listener_on_stage_completed_success,call,0.0,1.5
before,1,test_initialize_spark_integration_after_spark_context_init,tests/integrations/spark/test_spark.py::test_initialize_spark_integration_after_spark_context_init,setup,0.0,1.5
before,1,test_sentry_listener_on_job_end[JobFailed-warning],tests/integrations/spark/test_spark.py::test_sentry_listener_on_job_end[JobFailed-warning],call,0.0,1.5
before,1,test_sentry_listener_on_stage_submitted_no_attempt_id,tests/integrations/spark/test_spark.py::test_sentry_listener_on_stage_submitted_no_attempt_id,call,0.0,1.5
before,1,test_spark_worker,tests/integrations/spark/test_spark.py::test_spark_worker,setup,0.0,1.5
before,1,test_start_sentry_listener,tests/integrations/spark/test_spark.py::test_start_sentry_listener,setup,0.0,1.5
before,1,test_sentry_listener_on_job_start,tests/integrations/spark/test_spark.py::test_sentry_listener_on_job_start,setup,0.0,1.5
before,1,test_sentry_listener_on_job_end[JobSucceeded-info],tests/integrations/spark/test_spark.py::test_sentry_listener_on_job_end[JobSucceeded-info],setup,0.0,1.5
before,1,test_sentry_listener_on_job_end[JobFailed-warning],tests/integrations/spark/test_spark.py::test_sentry_listener_on_job_end[JobFailed-warning],setup,0.0,1.5
before,1,test_spark_worker,tests/integrations/spark/test_spark.py::test_spark_worker,teardown,0.0,1.5
before,1,test_initialize_spark_integration_after_spark_context_init,tests/integrations/spark/test_spark.py::test_initialize_spark_integration_after_spark_context_init,teardown,0.0,1.5
before,1,test_sentry_listener_on_stage_completed_success,tests/integrations/spark/test_spark.py::test_sentry_listener_on_stage_completed_success,setup,0.0,1.5
before,1,test_sentry_listener_on_stage_completed_failure,tests/integrations/spark/test_spark.py::test_sentry_listener_on_stage_completed_failure,setup,0.0,1.5
before,1,test_sentry_listener_on_stage_submitted_no_attempt_id,tests/integrations/spark/test_spark.py::test_sentry_listener_on_stage_submitted_no_attempt_id,setup,0.0,1.5
before,1,test_set_app_properties,tests/integrations/spark/test_spark.py::test_set_app_properties,teardown,0.0,1.5
before,1,test_sentry_listener_on_stage_submitted,tests/integrations/spark/test_spark.py::test_sentry_listener_on_stage_submitted,setup,0.0,1.5
before,1,test_start_sentry_listener,tests/integrations/spark/test_spark.py::test_start_sentry_listener,teardown,0.0,1.5
before,1,test_sentry_listener_on_stage_submitted_no_attempt_id_or_number,tests/integrations/spark/test_spark.py::test_sentry_listener_on_stage_submitted_no_attempt_id_or_number,setup,0.0,1.5
before,1,test_initialize_spark_integration_before_spark_context_init,tests/integrations/spark/test_spark.py::test_initialize_spark_integration_before_spark_context_init,teardown,0.0,1.5
before,1,test_sentry_listener_on_stage_submitted,tests/integrations/spark/test_spark.py::test_sentry_listener_on_stage_submitted,teardown,0.0,1.5
before,1,test_sentry_listener_on_job_end[JobFailed-warning],tests/integrations/spark/test_spark.py::test_sentry_listener_on_job_end[JobFailed-warning],teardown,0.0,1.5
before,1,test_sentry_listener_on_job_start,tests/integrations/spark/test_spark.py::test_sentry_listener_on_job_start,teardown,0.0,1.5
before,1,test_sentry_listener_on_job_end[JobSucceeded-info],tests/integrations/spark/test_spark.py::test_sentry_listener_on_job_end[JobSucceeded-info],teardown,0.0,1.5
before,1,test_sentry_listener_on_stage_completed_failure,tests/integrations/spark/test_spark.py::test_sentry_listener_on_stage_completed_failure,teardown,0.0,1.5
before,1,test_sentry_listener_on_stage_completed_success,tests/integrations/spark/test_spark.py::test_sentry_listener_on_stage_completed_success,teardown,0.0,1.5
before,1,test_sentry_listener_on_stage_submitted_no_attempt_id_or_number,tests/integrations/spark/test_spark.py::test_sentry_listener_on_stage_submitted_no_attempt_id_or_number,teardown,0.0,1.5
before,1,test_sentry_listener_on_stage_submitted_no_attempt_id,tests/integrations/spark/test_spark.py::test_sentry_listener_on_stage_submitted_no_attempt_id,teardown,0.0,1.5
