version,run_number,energy_joules,execution_time_sec,average_power_watts
before,1,103.45115661621094,7.208268,14.351735620291993
before,2,101.32789611816406,7.0102553,14.454237653536536
before,3,101.69929504394531,7.0072722,14.513392963947556
before,4,102.79795837402344,7.008225,14.668187504542653
before,5,103.77781677246094,7.2060494,14.401485614636632
before,6,102.17059326171875,7.007808,14.579536605700207
before,7,103.84095764160156,7.005785,14.822173052927196
before,8,102.5023193359375,7.0068994,14.628769942941881
before,9,103.685546875,7.0078444,14.795640564593587
before,10,102.59028625488281,7.008505,14.637970045663492
before,11,103.26823425292969,7.007026,14.737812340489345
before,12,105.86544799804688,7.2080345,14.687145018249687
before,13,104.65068054199219,7.2078614,14.518964049723847
before,14,104.51202392578125,7.009548,14.909951957784047
before,15,102.98190307617188,7.008582,14.693685980441105
before,16,106.6143798828125,7.208624,14.789837822421102
before,17,103.37895202636719,7.0086703,14.750151969107062
before,18,103.9544677734375,7.0097556,14.829970359228716
before,19,104.85444641113281,7.207192,14.548585137059316
before,20,103.62187194824219,7.0097885,14.782453414713181
before,21,104.31733703613281,7.008318,14.884789336918333
before,22,103.30093383789062,7.0087614,14.738828723416184
before,23,104.88557434082031,7.2090416,14.549170355851507
before,24,107.1884765625,7.2082086,14.870334990374724
before,25,103.10844421386719,7.007854,14.713269456507968
before,26,103.71992492675781,7.0085936,14.798964078436194
before,27,103.68374633789062,7.006498,14.798226780039133
before,28,103.74247741699219,7.010209,14.798770966313871
before,29,105.86392211914062,7.210826,14.68124762948664
before,30,105.21278381347656,7.208522,14.595611113273506
before,31,105.72271728515625,7.2094545,14.66445447227058
before,32,102.4488525390625,7.006033,14.622947470995712
before,33,104.36367797851562,7.009498,14.88889475088168
before,34,103.77214050292969,7.007068,14.809637997366329
before,35,103.55827331542969,7.0060434,14.78127773450985
before,36,103.43769836425781,7.008881,14.758090252104125
before,37,104.26438903808594,7.00786,14.878206619151344
before,38,103.37759399414062,7.008811,14.749662103050094
before,39,103.971435546875,7.0094156,14.833110416063075
before,40,103.54931640625,7.0064173,14.779210539779012
after,1,114.12849426269531,8.209565,13.901893006839622
after,2,103.08615112304688,7.0090866,14.707501420091868
after,3,104.02210998535156,7.010267,14.838537531502233
after,4,104.14961242675781,7.008669,14.860112872609308
after,5,105.91233825683594,7.206785,14.696197854776566
after,6,106.8193359375,7.207496,14.820589000326882
after,7,105.2276611328125,7.208905,14.59689940883012
after,8,103.17588806152344,7.0066037,14.725520734321456
after,9,105.13226318359375,7.2088647,14.58374758838153
after,10,103.12895202636719,7.00632,14.71941790074778
after,11,104.47412109375,7.0072355,14.909463381636025
after,12,105.60154724121094,7.208525,14.649536103601076
after,13,106.925048828125,7.2056565,14.839043302733762
after,14,103.40095520019531,7.0074563,14.75584731084164
after,15,105.88359069824219,7.2062936,14.69321076485729
after,16,102.49018859863281,7.0071816,14.62644961258501
after,17,103.96119689941406,7.006957,14.836853843888875
after,18,105.86228942871094,7.007672,15.106627340536335
after,19,103.47087097167969,7.00745,14.765837925590576
after,20,106.80355834960938,7.2072487,14.81890840670024
after,21,103.92265319824219,7.00771,14.82975939333137
after,22,105.33955383300781,7.207498,14.615273404586143
after,23,103.34521484375,7.009183,14.744259758055968
after,24,103.4761962890625,7.008013,14.765411578012555
after,25,103.33258056640625,7.0078225,14.745319329421694
after,26,106.87693786621094,7.2096205,14.824211325160727
after,27,105.51353454589844,7.2061133,14.642225309710081
after,28,103.90802001953125,7.0072618,14.828619649908221
after,29,104.69117736816406,7.0068564,14.941247742448962
after,30,102.86373901367188,7.0083756,14.677258309853125
after,31,104.67739868164062,7.0092163,14.93425144857359
after,32,103.47880554199219,7.0069695,14.767982869340615
after,33,105.68135070800781,7.2085834,14.660488038191778
after,34,105.587646484375,7.2070518,14.650601856972221
after,35,106.62559509277344,7.208521,14.791604975940755
after,36,105.38458251953125,7.208119,14.620261197065593
after,37,108.10435485839844,7.2087564,14.9962557839239
after,38,103.64556884765625,7.0088415,14.78783174760854
after,39,104.05715942382812,7.0075703,14.849249450102288
after,40,103.53817749023438,7.0079556,14.774376922455726
