version,run_number,test_name,test_path,phase,duration_sec,total_test_time
before,1,test_get_available_demos_multi_table,tests/integration/datasets/test_demo.py::test_get_available_demos_multi_table,call,10.88,20.81
before,1,test_get_available_demos_single_table,tests/integration/datasets/test_demo.py::test_get_available_demos_single_table,call,5.03,20.81
before,1,test_get_available_demos_single_table,tests/integration/datasets/test_demo.py::test_get_available_demos_single_table,setup,0.0,20.81
before,1,test_get_available_demos_multi_table,tests/integration/datasets/test_demo.py::test_get_available_demos_multi_table,teardown,0.0,20.81
before,1,test_get_available_demos_multi_table,tests/integration/datasets/test_demo.py::test_get_available_demos_multi_table,setup,0.0,20.81
before,1,test_get_available_demos_single_table,tests/integration/datasets/test_demo.py::test_get_available_demos_single_table,teardown,0.0,20.81
after_careful_mock,1,test_get_available_demos_multi_table,tests/integration/datasets/test_demo.py::test_get_available_demos_multi_table,call,9.93,14.81
after_careful_mock,1,test_get_available_demos_single_table,tests/integration/datasets/test_demo.py::test_get_available_demos_single_table,call,4.83,14.81
after_careful_mock,1,test_get_available_demos_single_table,tests/integration/datasets/test_demo.py::test_get_available_demos_single_table,setup,0.0,14.81
after_careful_mock,1,test_get_available_demos_multi_table,tests/integration/datasets/test_demo.py::test_get_available_demos_multi_table,setup,0.0,14.81
after_careful_mock,1,test_get_available_demos_multi_table,tests/integration/datasets/test_demo.py::test_get_available_demos_multi_table,teardown,0.0,14.81
after_careful_mock,1,test_get_available_demos_single_table,tests/integration/datasets/test_demo.py::test_get_available_demos_single_table,teardown,0.0,14.81
