version,run_number,energibridge_time_sec
before,1,1.8035408
before,2,1.2032602
before,3,1.2030649
before,4,1.2047603
before,5,1.203353
before,6,1.2071015
before,7,1.205379
before,8,1.2025356
before,9,1.2031012
before,10,1.2019086
before,11,1.2034174
before,12,1.2032269
before,13,1.2061557
before,14,1.2032247
before,15,1.2050093
before,16,1.2032561
before,17,1.2034729
before,18,1.2066239
before,19,1.2059186
before,20,1.2040076
before,21,1.2045428
before,22,1.2052667
before,23,1.2034655
before,24,1.2039807
before,25,1.2032537
before,26,1.2031026
before,27,1.2064886
before,28,1.2034339
before,29,1.203132
before,30,1.2033702
before,31,1.2036529
before,32,1.2044652
before,33,1.2050503
before,34,1.2035811
before,35,1.2030042
before,36,1.2032524
before,37,1.2067506
before,38,1.2034773
before,39,1.2034265
before,40,1.205893
after_careful_mock,1,0.60258
after_careful_mock,2,0.60339314
after_careful_mock,3,0.6055222
after_careful_mock,4,0.60314643
after_careful_mock,5,0.6026919
after_careful_mock,6,0.60292536
after_careful_mock,7,0.60286236
after_careful_mock,8,0.6029637
after_careful_mock,9,0.6068087
after_careful_mock,10,0.6023343
after_careful_mock,11,0.60666454
after_careful_mock,12,0.6029424
after_careful_mock,13,0.60322666
after_careful_mock,14,0.6032162
after_careful_mock,15,0.6059547
after_careful_mock,16,0.60415334
after_careful_mock,17,0.6025555
after_careful_mock,18,0.60282487
after_careful_mock,19,0.6032614
after_careful_mock,20,0.60648835
after_careful_mock,21,0.60335666
after_careful_mock,22,0.6032841
after_careful_mock,23,0.6025591
after_careful_mock,24,0.6024395
after_careful_mock,25,0.6033018
after_careful_mock,26,0.60353065
after_careful_mock,27,0.60275644
after_careful_mock,28,0.60284543
after_careful_mock,29,0.8022801
after_careful_mock,30,0.60408616
after_careful_mock,31,0.60315573
after_careful_mock,32,0.60380745
after_careful_mock,33,0.6031668
after_careful_mock,34,0.6032268
after_careful_mock,35,0.60261697
after_careful_mock,36,0.60561687
after_careful_mock,37,0.6030191
after_careful_mock,38,0.6027131
after_careful_mock,39,0.60528356
after_careful_mock,40,0.60671407
